                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.8245,                 2.5605,                 1.7994,                  1.229,                0.40444,                0.27416,                0.25145,                0.10614,                0.38039,                0.26557,                0.23528,                0.09227,                 2.1296,                 3.3173,                 2.2272,                 1.5019,             0.00066452,             0.00066452,             0.00066452
                     16,                 1.7453,                 2.4474,                 1.7331,                 1.2012,                0.40762,                0.28418,                0.25591,                0.11121,                0.39866,                0.27487,                0.23836,                 0.0971,                 2.1082,                 3.1452,                  2.247,                 1.4864,             0.00066099,             0.00066099,             0.00066099
                     17,                 1.7553,                 2.4892,                 1.7138,                 1.2074,                0.41647,                0.30494,                0.28266,                0.12059,                0.41876,                0.28633,                0.26307,                0.09648,                 2.0457,                 3.1665,                 2.1275,                  1.422,             0.00065745,             0.00065745,             0.00065745
                     18,                 1.7613,                 2.4109,                 1.6745,                 1.1902,                0.37024,                0.28418,                0.24496,                0.10938,                0.34267,                0.28132,                0.22738,                0.09747,                 2.1107,                 3.2329,                 2.3095,                 1.5609,             0.00065392,             0.00065392,             0.00065392
                     19,                 1.7137,                   2.38,                  1.583,                  1.181,                0.40899,                0.30351,                0.28308,                0.12425,                0.40035,                0.29062,                0.26904,                 0.1073,                 2.0892,                 3.1892,                 2.1257,                 1.4341,             0.00065038,             0.00065038,             0.00065038
                     20,                 1.7427,                 2.3599,                 1.6447,                 1.1901,                0.42049,                0.33357,                0.30824,                0.13573,                0.42756,                0.31997,                0.28589,                0.11309,                 2.0659,                 2.9752,                 2.0737,                 1.4413,             0.00064685,             0.00064685,             0.00064685
                     21,                 1.7173,                 2.3714,                 1.5728,                 1.1804,                0.49079,                0.28919,                0.30647,                0.13752,                0.46176,                0.28776,                0.28736,                 0.1147,                 2.0207,                  3.106,                 2.1727,                 1.4585,             0.00064331,             0.00064331,             0.00064331
                     22,                 1.7288,                  2.414,                 1.5991,                 1.1784,                0.47372,                0.30351,                0.31134,                0.14207,                0.49504,                0.29684,                0.30542,                0.13103,                 2.0063,                 2.8945,                 2.1018,                 1.4901,             0.00063978,             0.00063978,             0.00063978
                     23,                 1.7316,                 2.3713,                 1.5593,                 1.1922,                0.49636,                0.27655,                0.28623,                0.12752,                0.47467,                0.27344,                 0.2684,                0.10508,                 2.0246,                 3.1544,                 2.2644,                  1.409,             0.00063625,             0.00063625,             0.00063625
                     24,                 1.6885,                 2.3292,                  1.541,                 1.1691,                0.44979,                0.28418,                0.30233,                0.13639,                0.44274,                0.27487,                0.28781,                0.11607,                 2.0711,                 2.9722,                 2.2322,                 1.4163,             0.00063271,             0.00063271,             0.00063271
                     25,                 1.6468,                 2.2762,                 1.4591,                 1.1525,                 0.4743,                0.35456,                0.35423,                0.15698,                0.48089,                  0.335,                0.34247,                0.12977,                 1.9974,                   2.87,                 1.9083,                 1.4215,             0.00062918,             0.00062918,             0.00062918
                     26,                 1.6575,                 2.3382,                 1.4653,                 1.1547,                0.46025,                 0.3486,                0.33683,                0.14691,                0.46638,                0.34216,                0.33452,                0.13234,                 2.0429,                 2.8872,                 1.9916,                 1.4159,             0.00062564,             0.00062564,             0.00062564
                     27,                 1.7028,                 2.3646,                 1.4927,                 1.1729,                0.47763,                0.31089,                0.32736,                0.14182,                 0.4307,                0.30995,                0.30608,                0.11919,                 2.0288,                 2.9741,                 2.2141,                 1.4164,             0.00062211,             0.00062211,             0.00062211
                     28,                 1.6601,                 2.2885,                 1.4562,                 1.1528,                0.47111,                 0.3486,                0.33408,                0.14817,                0.47983,                0.32928,                0.32421,                0.12609,                 2.0222,                 2.8748,                 1.9775,                 1.4198,             0.00061857,             0.00061857,             0.00061857
                     29,                 1.6436,                 2.2443,                 1.4124,                 1.1494,                0.48265,                 0.3486,                 0.3418,                0.15013,                0.47968,                0.34646,                0.33829,                0.13062,                  2.007,                 2.9671,                 2.0577,                 1.4058,             0.00061504,             0.00061504,             0.00061504
                     30,                 1.6057,                 2.2282,                 1.4085,                 1.1452,                0.47949,                0.35212,                0.35564,                0.15716,                0.47364,                0.34783,                0.33967,                0.12856,                  1.994,                 2.9137,                 2.0253,                 1.4087,             0.00061151,             0.00061151,             0.00061151
                     31,                 1.6055,                 2.2281,                 1.3802,                 1.1325,                0.47672,                0.34932,                0.35467,                0.16617,                0.47433,                0.34145,                0.34096,                0.14721,                 1.9628,                 2.9224,                 1.9272,                 1.3976,             0.00060797,             0.00060797,             0.00060797
                     32,                 1.5773,                 2.2113,                 1.3683,                 1.1212,                0.45906,                0.35648,                0.34259,                0.14408,                0.46269,                0.34288,                0.33199,                0.13234,                 2.0497,                 2.9484,                 1.9407,                 1.4621,             0.00060444,             0.00060444,             0.00060444
                     33,                 1.6279,                 2.2896,                 1.3991,                 1.1546,                0.48953,                0.36382,                0.36461,                0.16287,                0.47797,                0.35523,                0.34724,                0.14147,                 1.9752,                 2.9627,                 1.9122,                 1.3929,              0.0006009,              0.0006009,              0.0006009
                     34,                 1.6426,                  2.331,                 1.3771,                 1.1354,                0.49947,                   0.34,                0.35442,                0.16306,                0.48341,                0.34574,                0.34734,                0.14327,                 1.9471,                 2.9547,                 1.9061,                 1.4234,             0.00059737,             0.00059737,             0.00059737
                     35,                 1.5733,                 2.2872,                 1.3042,                 1.1183,                0.54193,                0.32605,                0.36036,                0.15663,                0.49819,                0.33614,                0.34419,                0.14261,                 1.9965,                 3.1019,                 1.9258,                 1.4095,             0.00059383,             0.00059383,             0.00059383
                     36,                 1.6055,                 2.2682,                 1.3498,                 1.1394,                0.50598,                0.35648,                0.35628,                0.16007,                0.48147,                0.34359,                0.33414,                0.13405,                 1.9741,                 2.8254,                 1.9642,                 1.4061,              0.0005903,              0.0005903,              0.0005903
                     37,                 1.5538,                 2.1568,                 1.2791,                 1.1117,                0.47271,                0.32999,                0.34097,                0.14427,                0.43271,                0.31568,                 0.3057,                0.11362,                 2.1042,                 3.2905,                 1.9532,                 1.4097,             0.00058677,             0.00058677,             0.00058677
                     38,                 1.5494,                 2.1956,                 1.2857,                 1.1113,                0.46712,                0.36143,                  0.354,                0.16086,                0.47018,                0.35433,                 0.3484,                 0.1403,                 2.0072,                 2.8591,                 1.8726,                 1.4078,             0.00058323,             0.00058323,             0.00058323
                     39,                 1.5557,                 2.1911,                  1.298,                 1.1157,                0.46522,                 0.3319,                0.33107,                0.15083,                0.45894,                0.33429,                0.32449,                0.13698,                 1.9932,                 2.8405,                 1.9669,                 1.4058,              0.0005797,              0.0005797,              0.0005797
                     40,                 1.5537,                 2.2296,                 1.3246,                 1.1117,                0.46022,                0.36191,                0.34573,                0.15455,                 0.4528,                0.35791,                0.33444,                0.14136,                 2.0261,                 2.9223,                 2.0756,                    1.4,             0.00057616,             0.00057616,             0.00057616
                     41,                 1.5349,                 2.1678,                 1.2594,                 1.1104,                0.47482,                0.36507,                 0.3569,                0.15471,                  0.471,                0.35863,                0.34518,                0.13439,                 2.0318,                 2.8956,                 1.9141,                 1.4027,             0.00057263,             0.00057263,             0.00057263
                     42,                 1.5374,                 2.1271,                  1.269,                 1.1096,                0.47714,                0.34503,                0.34387,                0.15013,                0.46006,                 0.3622,                0.34074,                0.13659,                 2.0504,                 2.9166,                 2.0236,                 1.4368,             0.00056909,             0.00056909,             0.00056909
                     43,                 1.5214,                 2.1623,                 1.2689,                 1.1025,                0.46819,                0.39298,                0.37697,                0.16297,                0.47276,                0.37998,                0.36369,                0.15174,                 2.0312,                 2.8503,                 1.8874,                 1.4159,             0.00056556,             0.00056556,             0.00056556
                     44,                 1.5408,                 2.1627,                 1.2472,                 1.0972,                0.49538,                 0.3486,                0.36123,                0.15593,                 0.4997,                0.34032,                0.35451,                0.14035,                 2.0627,                 2.9569,                 1.9378,                 1.4349,             0.00056203,             0.00056203,             0.00056203
                     45,                 1.5503,                 2.1798,                 1.2868,                 1.1059,                0.48731,                0.38033,                0.37348,                0.17017,                0.50082,                0.37489,                0.36631,                0.15611,                 1.9392,                 2.8716,                 1.8471,                 1.3983,             0.00055849,             0.00055849,             0.00055849
                     46,                  1.513,                  2.127,                 1.2277,                 1.0888,                0.49942,                0.36722,                0.37459,                0.16196,                 0.4834,                0.35433,                0.34685,                0.13362,                 2.0092,                 2.8467,                 1.8775,                 1.4235,             0.00055496,             0.00055496,             0.00055496
                     47,                  1.514,                 2.1161,                 1.2138,                 1.0977,                0.47687,                0.38225,                0.39136,                 0.1727,                0.45694,                0.37867,                0.37145,                0.14465,                 1.9922,                 2.9191,                 1.8614,                 1.4233,             0.00055142,             0.00055142,             0.00055142
                     48,                 1.5342,                 2.1153,                 1.2292,                 1.0971,                0.52224,                0.37437,                0.39369,                0.17868,                0.51525,                0.36936,                0.37738,                0.15217,                 1.9741,                 2.7729,                 1.8258,                  1.398,             0.00054789,             0.00054789,             0.00054789
                     49,                 1.4994,                 2.0878,                 1.1898,                 1.0918,                0.47629,                0.32928,                0.33146,                0.15277,                0.47988,                0.32713,                0.33128,                 0.1441,                 2.0059,                 2.8619,                 2.0918,                 1.4365,             0.00054435,             0.00054435,             0.00054435
                     50,                 1.4907,                 2.0951,                 1.1856,                 1.0895,                0.48432,                 0.3665,                0.38072,                0.17184,                0.47458,                 0.3653,                0.36013,                0.14654,                 1.9963,                 3.0088,                 1.8176,                 1.3894,             0.00054082,             0.00054082,             0.00054082
                     51,                 1.4456,                 2.0338,                 1.1693,                  1.071,                  0.534,                0.36507,                0.38132,                0.17446,                0.52876,                0.36149,                0.37939,                0.15965,                 1.9678,                 2.8144,                 1.8364,                 1.4058,             0.00053728,             0.00053728,             0.00053728
                     52,                 1.5087,                 2.1345,                 1.2204,                 1.0998,                0.46792,                0.37938,                 0.3762,                0.17093,                0.47588,                0.37795,                0.36929,                0.15579,                 1.9666,                 2.8501,                 1.8783,                 1.4011,             0.00053375,             0.00053375,             0.00053375
                     53,                 1.4439,                 2.0735,                 1.1711,                 1.0807,                0.49965,                0.40372,                 0.3977,                0.18012,                0.51868,                0.39227,                0.39236,                  0.163,                 1.9838,                 2.8711,                  1.779,                 1.4035,             0.00053022,             0.00053022,             0.00053022
                     54,                 1.4616,                 2.0765,                 1.1662,                 1.0808,                0.49074,                0.38511,                0.38752,                0.17478,                0.48527,                0.38082,                0.37821,                0.16298,                  1.966,                 2.8217,                 1.8403,                 1.4023,             0.00052668,             0.00052668,             0.00052668
                     55,                 1.4528,                 2.1054,                 1.1581,                 1.0873,                0.47142,                0.38941,                 0.3834,                0.17041,                0.46959,                0.37391,                0.36238,                0.13853,                 1.9932,                 2.8167,                 1.8462,                 1.3915,             0.00052315,             0.00052315,             0.00052315
                     56,                 1.3885,                 1.9484,                 1.1066,                  1.052,                 0.5392,                 0.3665,                0.39981,                 0.1849,                0.52887,                 0.3529,                0.38237,                0.15959,                 1.9311,                 2.8103,                 1.7484,                 1.3488,             0.00051961,             0.00051961,             0.00051961
                     57,                 1.4709,                 2.0705,                 1.1449,                   1.07,                0.52197,                0.38726,                0.40314,                0.18125,                0.52147,                0.37008,                0.38737,                0.15925,                 1.9558,                 2.8008,                 1.7502,                 1.3698,             0.00051608,             0.00051608,             0.00051608
                     58,                 1.4028,                 1.9668,                 1.0987,                 1.0439,                0.53042,                0.38225,                0.40111,                0.18353,                0.52542,                0.37652,                0.38845,                0.16619,                 1.9775,                 2.8542,                  1.868,                  1.387,             0.00051254,             0.00051254,             0.00051254
                     59,                 1.4285,                 1.9758,                 1.1144,                 1.0597,                0.48854,                0.38837,                0.38848,                0.18028,                0.47223,                0.39155,                0.36976,                 0.1493,                 1.9752,                 2.8176,                 1.8009,                 1.3921,             0.00050901,             0.00050901,             0.00050901
                     60,                 1.4181,                 2.0396,                 1.1089,                 1.0593,                0.55956,                0.35433,                 0.3883,                0.17879,                0.54199,                0.35153,                0.37761,                0.15274,                 1.9707,                 2.8688,                  1.777,                 1.3963,             0.00050548,             0.00050548,             0.00050548
                     61,                 1.4467,                 2.0134,                 1.1361,                 1.0713,                0.48633,                0.37294,                0.38061,                0.17412,                 0.4838,                  0.371,                0.37308,                0.14994,                 1.9756,                 2.8817,                 1.8314,                 1.3934,             0.00050194,             0.00050194,             0.00050194
                     62,                 1.3783,                 1.9478,                 1.0951,                 1.0471,                0.52255,                0.38941,                0.40748,                0.18406,                 0.4933,                0.38082,                 0.3789,                0.15039,                 1.9503,                 2.7769,                 1.7516,                 1.4024,             0.00049841,             0.00049841,             0.00049841
                     63,                 1.4456,                 2.0413,                 1.1123,                   1.08,                0.49104,                0.39155,                0.39662,                0.17978,                0.47487,                 0.3844,                0.38015,                0.15479,                 1.9472,                 2.8424,                 1.7927,                 1.3888,             0.00049487,             0.00049487,             0.00049487
                     64,                 1.4015,                 2.0091,                 1.1231,                 1.0567,                0.56175,                0.37294,                0.40143,                0.17876,                0.56464,                0.36857,                0.39259,                0.15985,                 1.9938,                 3.0135,                 1.8408,                 1.4104,             0.00049134,             0.00049134,             0.00049134
                     65,                 1.4222,                 2.0379,                  1.143,                 1.0741,                 0.5239,                0.36149,                0.38907,                0.17581,                0.50136,                0.36507,                0.37168,                0.15702,                  1.943,                 2.9348,                 1.8432,                 1.3975,              0.0004878,              0.0004878,              0.0004878
                     66,                 1.4143,                 2.0317,                 1.1159,                 1.0799,                0.52268,                0.36077,                0.39137,                0.17597,                0.51765,                0.33644,                0.36673,                0.14792,                  2.005,                 2.8437,                 1.8928,                 1.4137,             0.00048427,             0.00048427,             0.00048427
                     67,                 1.3752,                 1.9285,                 1.0635,                 1.0345,                0.52826,                0.39084,                0.41348,                0.18513,                0.52109,                0.38553,                0.39773,                0.16774,                 2.0082,                  2.931,                 1.7918,                 1.4116,             0.00048074,             0.00048074,             0.00048074
                     68,                 1.4172,                 2.0159,                 1.0897,                 1.0681,                0.53922,                0.38197,                0.40508,                0.18489,                0.52651,                0.36936,                0.37745,                0.15711,                 1.9547,                 2.7864,                 1.7667,                 1.3809,              0.0004772,              0.0004772,              0.0004772
                     69,                 1.3894,                 1.9414,                 1.0673,                 1.0461,                 0.5262,                 0.3967,                 0.4136,                0.19055,                0.51442,                0.38869,                0.39852,                0.16591,                 1.9228,                 2.8054,                  1.744,                 1.3714,             0.00047367,             0.00047367,             0.00047367
                     70,                 1.3819,                 1.9302,                 1.0796,                 1.0459,                0.49371,                0.38042,                0.38242,                0.17126,                 0.4902,                0.36865,                0.36475,                 0.1491,                 1.9857,                 2.8599,                 1.8078,                 1.3963,             0.00047013,             0.00047013,             0.00047013
                     71,                 1.3783,                 1.9111,                 1.0547,                 1.0415,                0.55699,                0.37294,                0.41334,                0.18853,                0.55472,                0.36936,                0.40021,                0.16893,                 1.9518,                 2.8611,                 1.7291,                 1.3965,              0.0004666,              0.0004666,              0.0004666
                     72,                 1.3575,                 1.9689,                 1.0405,                 1.0425,                0.50826,                0.36722,                0.39123,                  0.185,                0.52382,                0.35576,                0.37233,                0.15356,                 1.9417,                 2.8047,                 1.7518,                 1.3772,             0.00046306,             0.00046306,             0.00046306
                     73,                  1.356,                 1.9442,                 1.0609,                 1.0474,                0.53308,                0.37675,                0.40639,                0.18536,                 0.5742,                0.35648,                 0.3874,                0.16269,                 1.9521,                 2.8239,                 1.7781,                  1.371,             0.00045953,             0.00045953,             0.00045953
                     74,                 1.3722,                 1.9941,                 1.0627,                 1.0455,                0.52852,                0.38082,                0.39699,                0.18229,                0.56911,                0.37079,                 0.3919,                0.15944,                 1.9536,                 2.7789,                 1.8334,                  1.391,               0.000456,               0.000456,               0.000456
                     75,                 1.3729,                   1.93,                 1.0617,                 1.0397,                0.52428,                0.37366,                 0.3865,                0.18147,                0.52152,                0.35719,                0.36564,                0.15416,                 1.9394,                 2.8259,                 1.8189,                  1.376,             0.00045246,             0.00045246,             0.00045246
                     76,                 1.3767,                 1.9781,                 1.0598,                 1.0447,                0.48936,                0.40659,                0.41513,                0.18774,                0.47003,                0.40515,                0.39282,                0.15938,                 1.9472,                 2.8513,                 1.7539,                 1.3742,             0.00044893,             0.00044893,             0.00044893
                     77,                 1.3466,                 1.9021,                 1.0455,                 1.0391,                 0.4947,                0.40301,                0.40692,                0.18494,                0.55053,                0.37008,                0.39065,                  0.163,                 1.9567,                 2.8816,                 1.7447,                 1.3561,             0.00044539,             0.00044539,             0.00044539
                     78,                  1.353,                 1.9398,                  1.044,                 1.0458,                0.48176,                 0.4073,                0.39385,                0.17768,                0.49041,                0.38225,                 0.3699,                0.14603,                 1.9337,                 2.8377,                 1.7718,                 1.3653,             0.00044186,             0.00044186,             0.00044186
                     79,                 1.3377,                 1.8804,                 1.0394,                 1.0412,                0.53015,                0.38583,                0.40958,                0.18935,                0.52795,                0.37008,                0.38522,                0.15738,                 1.9443,                 2.8182,                 1.7504,                 1.3638,             0.00043832,             0.00043832,             0.00043832
                     80,                 1.3303,                 1.9715,                 1.0229,                 1.0307,                0.54597,                0.37366,                0.39089,                0.18417,                0.55551,                0.35218,                0.37553,                0.15944,                 1.9276,                 2.8059,                 1.8321,                 1.3712,             0.00043479,             0.00043479,             0.00043479
                     81,                 1.3391,                 1.8895,                 1.0246,                 1.0486,                 0.5216,                0.38941,                0.39343,                0.17983,                0.54031,                0.37272,                0.38267,                0.15697,                 1.9585,                 2.9302,                 1.8918,                 1.3782,             0.00043126,             0.00043126,             0.00043126
                     82,                 1.3307,                 1.9227,                 1.0413,                  1.033,                 0.5335,                0.40444,                0.42037,                0.19136,                0.53728,                 0.4073,                0.41978,                0.17413,                  1.943,                 2.8457,                 1.7466,                 1.4007,             0.00042772,             0.00042772,             0.00042772
                     83,                  1.331,                 1.9011,                  1.002,                 1.0255,                0.52833,                0.39943,                0.42458,                0.19503,                0.55308,                0.38153,                0.39937,                0.16497,                 1.9434,                 2.8276,                 1.7249,                 1.3665,             0.00042419,             0.00042419,             0.00042419
                     84,                 1.3479,                 1.8984,                 1.0148,                 1.0293,                0.53517,                0.41088,                0.41984,                0.19469,                0.52421,                0.40014,                0.40723,                 0.1703,                 1.9382,                 2.7858,                 1.7089,                 1.3568,             0.00042065,             0.00042065,             0.00042065
                     85,                 1.2933,                  1.856,                0.99815,                  1.026,                0.54669,                0.38589,                0.42206,                0.19165,                0.54722,                0.38153,                0.40667,                0.16199,                 1.9363,                 2.7814,                 1.6955,                  1.356,             0.00041712,             0.00041712,             0.00041712
                     86,                 1.3192,                 1.9315,                 1.0069,                 1.0246,                0.54311,                0.37223,                0.40618,                0.18634,                 0.5478,                0.36594,                0.39283,                0.16252,                 1.9614,                 2.8883,                 1.7603,                 1.3695,             0.00041358,             0.00041358,             0.00041358
                     87,                 1.3126,                 1.8498,                0.99235,                 1.0252,                0.55451,                0.37938,                0.41191,                 0.1926,                 0.5437,                0.36936,                0.39551,                0.16614,                 1.9475,                  2.791,                 1.8054,                 1.3708,             0.00041005,             0.00041005,             0.00041005
                     88,                 1.3394,                 1.8991,                 1.0238,                 1.0331,                0.52553,                0.40119,                0.42395,                0.19556,                0.49852,                0.39921,                0.40246,                0.16232,                 1.9075,                 2.8159,                 1.7168,                 1.3656,             0.00040652,             0.00040652,             0.00040652
                     89,                 1.2837,                 1.8233,                0.98415,                 1.0207,                0.53705,                0.37366,                0.39735,                0.17536,                0.53853,                0.36793,                0.38755,                0.15695,                 1.9797,                 2.8501,                  1.795,                 1.4408,             0.00040298,             0.00040298,             0.00040298
                     90,                 1.2981,                 1.8631,                0.98645,                 1.0208,                0.52837,                0.39227,                0.41176,                0.18641,                0.54735,                0.37008,                0.39267,                0.15802,                 1.9602,                 2.8815,                 1.7664,                 1.3761,             0.00039945,             0.00039945,             0.00039945
                     91,                 1.2687,                 1.8093,                0.94454,                 1.0179,                0.52951,                0.37724,                0.41056,                0.18846,                0.52865,                0.37294,                0.39462,                0.16182,                 1.9509,                 2.7971,                 1.7351,                 1.3715,             0.00039591,             0.00039591,             0.00039591
                     92,                 1.2945,                 1.8373,                0.98853,                 1.0113,                0.53072,                 0.3844,                0.40666,                0.18709,                0.53254,                0.36778,                0.39777,                0.16525,                  1.954,                 2.7878,                 1.7828,                 1.3865,             0.00039238,             0.00039238,             0.00039238
                     93,                 1.3107,                 1.8573,                0.96633,                 1.0298,                 0.5697,                0.36582,                0.40016,                0.18469,                0.53952,                0.36865,                0.37966,                 0.1543,                 1.9632,                  2.904,                 1.7921,                 1.3893,             0.00038884,             0.00038884,             0.00038884
                     94,                 1.2978,                 1.8869,                0.97874,                 1.0334,                0.53572,                0.38408,                0.40312,                0.18734,                0.53173,                0.38122,                0.38785,                0.16041,                 1.9626,                 2.9022,                 1.7744,                 1.3706,             0.00038531,             0.00038531,             0.00038531
                     95,                 1.2758,                 1.8125,                0.96567,                 1.0175,                 0.5355,                0.40444,                 0.4228,                0.19223,                0.52267,                0.39191,                0.40366,                0.16796,                 1.9269,                 2.8351,                 1.7054,                 1.3743,             0.00038178,             0.00038178,             0.00038178
                     96,                 1.3016,                 1.8719,                0.97403,                  1.022,                0.55308,                0.38941,                0.41777,                0.19254,                0.53884,                0.37938,                0.39849,                0.16575,                 1.9346,                 2.8169,                 1.7172,                 1.3798,             0.00037824,             0.00037824,             0.00037824
                     97,                 1.2694,                 1.8229,                 0.9473,                 1.0172,                0.54965,                0.37652,                0.41105,                0.18699,                0.54981,                0.36364,                0.39596,                0.16034,                 1.9954,                 2.8018,                 1.7625,                 1.3944,             0.00037471,             0.00037471,             0.00037471
                     98,                 1.3116,                 1.9129,                0.97201,                 1.0309,                0.52891,                 0.4073,                0.41757,                0.19301,                0.55602,                0.38082,                0.40492,                0.17022,                  1.986,                 2.8458,                 1.7308,                  1.393,             0.00037117,             0.00037117,             0.00037117
                     99,                 1.2555,                 1.7577,                0.91391,                 1.0086,                0.52919,                0.40301,                0.41929,                0.19537,                0.51364,                0.38869,                0.39672,                0.17002,                 1.9725,                 2.8111,                 1.7364,                 1.3689,             0.00036764,             0.00036764,             0.00036764
                    100,                 1.2457,                 1.8036,                0.93475,                 1.0027,                0.54279,                0.39084,                0.41056,                0.18819,                 0.5482,                0.37724,                0.39298,                0.16546,                  1.954,                 2.9216,                 1.8111,                 1.3673,              0.0003641,              0.0003641,              0.0003641
                    101,                 1.2315,                 1.7422,                0.93034,                0.99707,                0.51862,                0.40587,                0.42057,                0.19324,                  0.512,                  0.398,                0.40402,                0.16466,                 1.9618,                 2.9532,                 1.7547,                 1.3686,             0.00036057,             0.00036057,             0.00036057
                    102,                 1.2864,                 1.8482,                0.95984,                 1.0241,                0.54421,                0.39943,                0.42894,                0.19528,                 0.5413,                0.39084,                0.41114,                0.16844,                 1.9732,                 2.8203,                 1.7053,                 1.3891,             0.00035704,             0.00035704,             0.00035704
                    103,                 1.2492,                 1.7698,                0.92648,                 1.0055,                0.55184,                0.38941,                0.42517,                0.19266,                0.56851,                0.36865,                0.40438,                0.16577,                 1.9618,                 2.8467,                 1.7215,                 1.3784,              0.0003535,              0.0003535,              0.0003535
                    104,                  1.254,                 1.7813,                0.91503,                0.99532,                0.56831,                0.39296,                0.42519,                0.19528,                0.55577,                0.38598,                0.40416,                0.16707,                 1.9528,                 2.8293,                 1.7061,                 1.3909,             0.00034997,             0.00034997,             0.00034997
                    105,                 1.2349,                 1.7879,                0.91051,                  1.002,                0.56481,                0.38941,                 0.4193,                0.18832,                0.55585,                0.37867,                0.39841,                0.15737,                 1.9609,                 2.8032,                 1.7019,                 1.3824,             0.00034643,             0.00034643,             0.00034643
