                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.8433,                 2.5785,                 1.8956,                  1.244,                0.45605,                0.28848,                0.28417,                0.11498,                0.44108,                0.28991,                0.27602,                0.09875,                 2.1162,                 3.0415,                 2.1918,                 1.4828,             0.00067159,             0.00067159,             0.00067159
                     14,                  1.879,                 2.5793,                 1.8303,                 1.2388,                0.43315,                 0.2985,                0.27653,                0.11477,                0.41194,                0.29205,                0.26939,                0.09877,                  2.105,                 3.1361,                 2.2103,                 1.4371,             0.00066805,             0.00066805,             0.00066805
                     15,                 1.8192,                 2.5546,                 1.8138,                 1.2486,                0.41917,                0.26656,                0.24522,                0.09281,                0.39397,                0.25483,                 0.2263,                0.07617,                 2.2583,                 3.0989,                 2.3184,                 1.5146,             0.00066452,             0.00066452,             0.00066452
                     16,                 1.7961,                 2.4913,                 1.7541,                 1.2165,                0.41069,                0.29349,                 0.2721,                0.11806,                0.43337,                0.28275,                0.27125,                0.10519,                 2.0781,                 3.0843,                 2.2734,                 1.4802,             0.00066099,             0.00066099,             0.00066099
                     17,                 1.7646,                 2.4548,                 1.7181,                  1.193,                0.42618,                0.32999,                0.32897,                0.14403,                0.41661,                0.32785,                0.31076,                0.12583,                 2.0458,                 3.2194,                 2.0185,                 1.4415,             0.00065745,             0.00065745,             0.00065745
                     18,                 1.8445,                  2.478,                 1.7709,                 1.2332,                0.41217,                 0.2806,                0.26281,                0.11191,                0.41484,                0.28012,                0.26408,                0.10233,                 2.1028,                 3.0068,                 2.2065,                 1.4881,             0.00065392,             0.00065392,             0.00065392
                     19,                 1.7761,                  2.442,                 1.6066,                 1.1999,                0.42182,                0.30655,                0.29157,                0.12233,                0.39876,                0.28919,                0.26046,                0.09548,                 2.0478,                 3.2656,                 2.2455,                 1.4428,             0.00065038,             0.00065038,             0.00065038
                     20,                 1.7516,                 2.4082,                 1.6397,                  1.198,                0.46573,                0.33071,                0.31041,                0.13106,                0.46649,                 0.2985,                0.29726,                0.10805,                 2.0565,                 2.9881,                 2.1028,                 1.4344,             0.00064685,             0.00064685,             0.00064685
                     21,                 1.7653,                 2.4481,                 1.6043,                 1.1853,                0.46602,                  0.267,                0.27956,                0.12252,                0.48969,                0.27344,                0.28165,                0.11443,                 2.1273,                 3.1044,                 2.3494,                  1.521,             0.00064331,             0.00064331,             0.00064331
                     22,                 1.7625,                 2.4143,                 1.6065,                 1.1902,                0.46444,                0.30107,                0.30713,                0.13508,                0.47524,                0.29821,                0.29597,                0.12183,                 2.0222,                 2.9554,                 2.0883,                 1.4515,             0.00063978,             0.00063978,             0.00063978
                     23,                 1.7542,                 2.4281,                  1.581,                 1.1923,                0.47845,                0.33142,                0.32014,                0.13534,                0.46585,                0.33286,                0.30792,                0.12127,                 2.0497,                 3.0358,                 2.1491,                 1.4583,             0.00063625,             0.00063625,             0.00063625
                     24,                 1.7226,                 2.3878,                 1.5683,                 1.1826,                0.48981,                0.31353,                0.32708,                0.14816,                0.47917,                0.30422,                0.30515,                 0.1269,                 2.0093,                 2.8968,                 2.0479,                 1.4376,             0.00063271,             0.00063271,             0.00063271
                     25,                 1.6621,                  2.351,                 1.5054,                 1.1646,                0.46929,                0.30852,                0.29672,                0.12646,                0.49197,                0.28919,                0.28952,                0.10845,                 2.0782,                 2.9533,                 2.1275,                 1.4518,             0.00062918,             0.00062918,             0.00062918
                     26,                 1.7574,                 2.4192,                 1.5478,                 1.1771,                0.51456,                0.33715,                0.34958,                0.15384,                0.49119,                0.32785,                0.33385,                0.13812,                  2.031,                 2.9528,                 2.0432,                 1.3715,             0.00062564,             0.00062564,             0.00062564
                     27,                 1.7264,                 2.4328,                 1.5516,                 1.1825,                0.47598,                0.30364,                0.31704,                0.14322,                0.47198,                0.29921,                0.30393,                0.12353,                 2.0338,                   2.94,                 2.1044,                   1.43,             0.00062211,             0.00062211,             0.00062211
                     28,                 1.7163,                 2.3547,                 1.5407,                 1.1824,                0.50196,                0.32785,                0.35566,                0.15955,                0.46083,                0.34359,                 0.3435,                0.13466,                 1.9827,                 2.8977,                   1.92,                  1.422,             0.00061857,             0.00061857,             0.00061857
                     29,                 1.6678,                 2.3047,                 1.4618,                 1.1602,                0.46523,                0.36292,                0.35209,                0.15077,                0.48338,                0.35218,                0.34358,                0.13392,                 2.0224,                 2.8459,                 1.9446,                 1.4311,             0.00061504,             0.00061504,             0.00061504
                     30,                 1.6576,                  2.261,                 1.4696,                 1.1563,                0.51281,                0.33286,                0.35943,                0.15576,                0.51343,                0.32101,                0.34323,                0.13329,                 2.0064,                 2.9489,                 1.9305,                  1.453,             0.00061151,             0.00061151,             0.00061151
                     31,                  1.649,                 2.3031,                 1.4133,                 1.1436,                0.49488,                0.35648,                0.37335,                0.17223,                0.48979,                0.37151,                0.37802,                0.15786,                 1.9565,                 2.8185,                 1.8753,                 1.4095,             0.00060797,             0.00060797,             0.00060797
                     32,                 1.6346,                 2.2421,                 1.3933,                 1.1424,                0.52908,                0.34216,                0.36293,                0.15661,                0.54372,                0.33787,                0.35138,                0.13835,                 2.0161,                 2.8656,                 1.8794,                 1.4183,             0.00060444,             0.00060444,             0.00060444
                     33,                 1.6738,                 2.3419,                 1.4505,                 1.1805,                0.51551,                0.36578,                0.37543,                 0.1681,                0.54294,                0.34431,                 0.3681,                0.15107,                 2.0324,                 2.8404,                 1.9258,                 1.4039,              0.0006009,              0.0006009,              0.0006009
                     34,                 1.6677,                 2.3085,                  1.425,                 1.1609,                0.47283,                0.35075,                0.35812,                0.15659,                0.47343,                0.35361,                0.35075,                0.14121,                 1.9923,                 2.9191,                 1.9408,                 1.4049,             0.00059737,             0.00059737,             0.00059737
                     35,                 1.6315,                 2.3254,                 1.4007,                 1.1416,                0.45275,                0.34717,                0.34855,                0.15933,                0.44695,                0.35004,                0.34261,                0.14773,                 1.9666,                 2.8191,                 1.9425,                  1.437,             0.00059383,             0.00059383,             0.00059383
                     36,                 1.6339,                 2.3313,                 1.3877,                 1.1534,                0.50053,                0.31993,                 0.3403,                0.15617,                0.51966,                0.31209,                0.32931,                0.14325,                 1.9966,                 2.9396,                 2.1314,                 1.4486,              0.0005903,              0.0005903,              0.0005903
                     37,                 1.5832,                 2.2207,                 1.3209,                  1.121,                0.51312,                0.34552,                0.36442,                0.16222,                 0.4916,                 0.3257,                0.33086,                0.13567,                 1.9626,                 2.8996,                 1.8856,                 1.3865,             0.00058677,             0.00058677,             0.00058677
                     38,                 1.6041,                 2.2101,                 1.3421,                 1.1324,                0.45853,                0.36128,                0.35641,                0.15445,                0.46448,                0.35147,                 0.3459,                0.12868,                 1.9909,                 2.8857,                 1.8858,                 1.4008,             0.00058323,             0.00058323,             0.00058323
                     39,                 1.6178,                 2.2748,                 1.3669,                 1.1266,                0.52949,                0.33357,                 0.3601,                0.15822,                0.50937,                0.33787,                0.34964,                0.14404,                 1.9975,                 2.8712,                 1.8861,                 1.3814,              0.0005797,              0.0005797,              0.0005797
                     40,                 1.6025,                 2.2681,                 1.3709,                 1.1359,                0.53209,                0.33787,                0.36369,                0.15781,                0.53905,                0.33142,                0.35893,                0.14729,                 2.0025,                 2.8605,                 2.1035,                  1.433,             0.00057616,             0.00057616,             0.00057616
                     41,                 1.5915,                 2.2282,                  1.316,                 1.1191,                0.53487,                0.36578,                0.38664,                0.16869,                0.53048,                0.36077,                0.37343,                0.15367,                 2.0067,                 2.9057,                 1.8193,                 1.4167,             0.00057263,             0.00057263,             0.00057263
                     42,                 1.5704,                  2.213,                 1.3185,                 1.1224,                0.47885,                0.36832,                0.37373,                 0.1584,                 0.4551,                 0.3622,                0.34702,                0.13391,                 2.0413,                 2.9431,                 1.9111,                 1.4499,             0.00056909,             0.00056909,             0.00056909
                     43,                 1.5696,                 2.2063,                 1.3435,                 1.1136,                 0.4845,                0.34001,                0.35018,                0.15913,                0.48278,                0.31067,                0.32581,                0.13611,                 1.9903,                 2.8184,                 1.9411,                  1.369,             0.00056556,             0.00056556,             0.00056556
                     44,                 1.5804,                 2.1928,                 1.2916,                 1.1153,                 0.4913,                 0.3393,                0.36249,                0.16098,                0.48015,                0.34717,                0.35587,                0.14238,                 2.0101,                 2.8247,                 1.9131,                 1.4043,             0.00056203,             0.00056203,             0.00056203
                     45,                 1.5638,                 2.2458,                 1.3117,                 1.1136,                0.46058,                0.39513,                 0.3855,                0.17089,                0.45223,                0.38797,                0.37407,                0.15438,                 1.9941,                 2.8345,                 1.8977,                 1.4351,             0.00055849,             0.00055849,             0.00055849
                     46,                 1.5697,                 2.1977,                 1.2961,                 1.1195,                0.51776,                0.37079,                0.39273,                0.17157,                 0.5185,                0.37294,                0.38214,                0.15005,                 1.9577,                 2.8111,                 1.8442,                 1.3914,             0.00055496,             0.00055496,             0.00055496
                     47,                 1.5752,                 2.1637,                 1.2716,                 1.1105,                0.50086,                0.35791,                0.36544,                0.16211,                0.50516,                 0.3486,                0.35357,                0.14257,                 1.9999,                 2.8556,                  1.955,                  1.425,             0.00055142,             0.00055142,             0.00055142
                     48,                 1.5555,                 2.1542,                 1.2624,                 1.1022,                0.49943,                0.36566,                0.37578,                0.16913,                 0.5049,                0.36077,                0.36503,                0.15081,                 1.9488,                  2.807,                 1.8679,                 1.3883,             0.00054789,             0.00054789,             0.00054789
                     49,                 1.5341,                 2.1477,                 1.2315,                 1.0999,                0.52463,                0.38472,                0.38402,                0.16872,                0.51082,                0.38346,                0.37348,                0.14497,                 1.9576,                 2.7924,                  1.838,                 1.3799,             0.00054435,             0.00054435,             0.00054435
                     50,                 1.5227,                 2.1613,                 1.2311,                 1.0932,                0.46435,                0.37366,                0.34882,                0.15001,                0.45843,                0.35648,                0.33346,                0.12731,                 2.0013,                 2.8607,                  1.905,                 1.3802,             0.00054082,             0.00054082,             0.00054082
                     51,                 1.5172,                 2.0894,                 1.2526,                 1.0958,                0.48042,                0.33214,                  0.336,                0.15092,                0.47696,                0.32856,                0.33084,                0.14281,                 1.9668,                 2.8393,                 1.8929,                 1.4339,             0.00053728,             0.00053728,             0.00053728
                     52,                 1.5956,                 2.2184,                  1.284,                 1.1424,                0.47932,                 0.3801,                 0.3825,                0.17008,                0.48848,                0.34073,                 0.3536,                0.14158,                 1.9742,                 2.8086,                 1.8022,                 1.3875,             0.00053375,             0.00053375,             0.00053375
                     53,                 1.5217,                 2.1618,                 1.2364,                 1.1061,                0.51002,                0.37031,                0.39522,                0.17799,                0.51864,                0.36943,                0.38568,                0.15034,                  1.949,                 2.8327,                 1.8157,                 1.3936,             0.00053022,             0.00053022,             0.00053022
                     54,                 1.4787,                 2.1045,                 1.2013,                 1.0862,                0.48485,                0.36852,                 0.3731,                0.16386,                0.48498,                0.36507,                0.36312,                0.15199,                 2.0195,                 2.9124,                 2.0341,                 1.4188,             0.00052668,             0.00052668,             0.00052668
                     55,                 1.5015,                 2.1452,                 1.2052,                 1.0995,                0.49671,                0.40691,                0.40258,                0.18125,                0.48974,                0.38406,                0.38226,                0.15494,                 1.9619,                 2.8033,                 1.7919,                 1.3901,             0.00052315,             0.00052315,             0.00052315
                     56,                 1.4407,                 2.0039,                 1.1461,                 1.0636,                0.53074,                0.33356,                0.36992,                0.17001,                0.58971,                0.30494,                0.35449,                0.14726,                  1.964,                  2.813,                 1.9161,                 1.3874,             0.00051961,             0.00051961,             0.00051961
                     57,                 1.4957,                 2.1021,                 1.1669,                 1.0797,                 0.5036,                0.36077,                 0.3785,                 0.1715,                 0.4885,                0.35863,                0.36772,                0.15221,                 1.9713,                  2.805,                 1.9555,                 1.3931,             0.00051608,             0.00051608,             0.00051608
                     58,                 1.4568,                 2.0109,                 1.1693,                 1.0647,                0.53013,                0.37938,                0.39973,                0.17431,                0.50989,                0.37683,                0.37562,                0.15128,                 1.9392,                 2.8462,                 1.8224,                 1.3789,             0.00051254,             0.00051254,             0.00051254
                     59,                 1.4866,                 2.0362,                 1.1804,                 1.0709,                0.55312,                0.36364,                0.39515,                0.17076,                0.50289,                 0.3809,                 0.3796,                0.15703,                 1.9667,                  2.757,                 1.7977,                  1.406,             0.00050901,             0.00050901,             0.00050901
                     60,                 1.4645,                 2.0583,                 1.1421,                 1.0797,                0.50857,                0.33781,                0.34949,                0.15692,                0.49362,                0.32928,                0.33828,                0.14175,                 1.9545,                 2.8451,                 2.0713,                 1.3977,             0.00050548,             0.00050548,             0.00050548
                     61,                 1.4964,                 2.0537,                 1.1851,                 1.0848,                0.49259,                0.36364,                0.36893,                0.16658,                0.48256,                0.34513,                0.34982,                0.14507,                 1.9465,                 2.7701,                 1.8563,                 1.3837,             0.00050194,             0.00050194,             0.00050194
                     62,                 1.4302,                 1.9997,                 1.1563,                 1.0705,                0.47485,                0.36936,                0.36709,                0.16535,                0.47205,                0.36077,                0.36089,                0.14448,                 1.9437,                  2.762,                 1.8537,                 1.3707,             0.00049841,             0.00049841,             0.00049841
                     63,                  1.473,                 2.0869,                 1.1518,                 1.0866,                0.49102,                0.36793,                0.37859,                0.17032,                0.46505,                0.37274,                0.36676,                0.14791,                 1.9624,                 2.8184,                 1.8233,                 1.4117,             0.00049487,             0.00049487,             0.00049487
                     64,                 1.4466,                 2.0949,                 1.1548,                 1.0682,                0.52484,                0.37437,                0.39746,                0.17729,                0.51083,                0.36936,                0.38071,                0.15851,                 1.9598,                 2.8513,                 1.7907,                 1.4237,             0.00049134,             0.00049134,             0.00049134
                     65,                 1.4398,                 2.0498,                 1.1392,                 1.0812,                0.51431,                0.37151,                0.38415,                0.17141,                0.51714,                0.35418,                0.36727,                0.14554,                 1.9759,                 2.8655,                 1.9162,                 1.3922,              0.0004878,              0.0004878,              0.0004878
                     66,                 1.4481,                 2.0303,                 1.1607,                 1.0857,                 0.4969,                0.35562,                0.37539,                 0.1664,                0.48195,                0.34359,                0.34906,                0.13867,                 1.9562,                 2.8341,                 1.8838,                 1.3831,             0.00048427,             0.00048427,             0.00048427
                     67,                 1.4102,                 1.9667,                  1.081,                 1.0446,                0.54132,                0.35361,                0.38193,                0.16585,                0.52128,                0.35433,                0.36886,                 0.1551,                 2.0088,                 2.8564,                 1.9211,                 1.4238,             0.00048074,             0.00048074,             0.00048074
                     68,                 1.4348,                 2.0533,                 1.1331,                 1.0656,                0.49783,                0.36435,                 0.3782,                0.16774,                0.48436,                0.34932,                0.35791,                0.14686,                 1.9546,                 2.7786,                 1.8649,                 1.3868,              0.0004772,              0.0004772,              0.0004772
                     69,                 1.4002,                 1.9843,                 1.1075,                 1.0464,                0.48514,                0.39084,                0.40835,                 0.1805,                 0.5071,                0.35349,                0.37848,                0.15177,                 1.9194,                 2.7721,                  1.741,                 1.3714,             0.00047367,             0.00047367,             0.00047367
                     70,                 1.4238,                  1.983,                 1.1196,                 1.0617,                0.54971,                 0.3665,                0.39266,                0.18198,                0.53187,                0.36924,                0.38411,                0.16367,                 1.9328,                 2.8386,                 1.7893,                 1.3779,             0.00047013,             0.00047013,             0.00047013
                     71,                 1.3904,                 1.9677,                 1.0696,                 1.0416,                0.49944,                0.36578,                0.38017,                0.17019,                0.49338,                0.36364,                0.37196,                0.15776,                 1.9546,                 2.8133,                 1.8375,                 1.3961,              0.0004666,              0.0004666,              0.0004666
                     72,                 1.4125,                 2.0485,                  1.091,                 1.0511,                0.52625,                0.37133,                0.39075,                 0.1796,                0.52904,                0.36364,                0.37876,                0.15548,                 1.9443,                 2.7567,                 1.8325,                 1.3916,             0.00046306,             0.00046306,             0.00046306
                     73,                 1.4291,                 2.0758,                 1.1251,                  1.066,                0.48484,                0.35505,                0.36998,                0.16067,                0.47869,                0.35231,                0.35515,                0.13406,                 2.0031,                 2.9293,                 1.8814,                 1.3974,             0.00045953,             0.00045953,             0.00045953
                     74,                 1.4221,                 2.0294,                 1.1095,                 1.0583,                 0.5068,                0.36507,                0.38832,                 0.1778,                0.48283,                0.35505,                0.36549,                0.14927,                 1.9507,                 2.8318,                 1.8983,                 1.3769,               0.000456,               0.000456,               0.000456
                     75,                 1.4145,                 1.9808,                 1.0796,                 1.0495,                0.53178,                0.37938,                 0.4011,                0.18725,                0.54038,                0.36936,                0.39039,                0.15751,                 1.9334,                 2.8363,                 1.7801,                 1.3667,             0.00045246,             0.00045246,             0.00045246
                     76,                  1.433,                 2.0234,                 1.0988,                 1.0548,                0.50464,                0.35576,                0.37975,                0.17682,                0.49452,                0.35004,                0.35848,                0.14393,                 1.9371,                 2.8436,                 1.8767,                 1.3591,             0.00044893,             0.00044893,             0.00044893
                     77,                 1.3936,                 1.9493,                 1.0892,                 1.0547,                0.51005,                0.36435,                0.38663,                 0.1795,                0.50003,                0.35719,                0.36848,                0.15301,                 1.9489,                 2.9207,                 1.9325,                  1.363,             0.00044539,             0.00044539,             0.00044539
                     78,                 1.4085,                 1.9788,                 1.0899,                 1.0597,                0.49134,                0.38583,                0.39231,                 0.1786,                0.47618,                0.37008,                0.37143,                0.15304,                 1.9338,                 2.8771,                  1.801,                 1.3912,             0.00044186,             0.00044186,             0.00044186
                     79,                 1.3493,                 1.9197,                 1.0734,                 1.0392,                0.51546,                0.37366,                0.39477,                0.17977,                0.49176,                0.36986,                 0.3788,                0.15581,                 1.9643,                 2.8733,                 1.8442,                 1.4014,             0.00043832,             0.00043832,             0.00043832
                     80,                 1.3905,                  1.996,                   1.05,                 1.0461,                0.48936,                0.37938,                0.38604,                0.17473,                0.48288,                0.37724,                0.37721,                0.15579,                 1.9569,                 2.8499,                 1.8611,                 1.3889,             0.00043479,             0.00043479,             0.00043479
                     81,                 1.3739,                 1.9275,                 1.0584,                 1.0569,                0.53275,                0.36865,                0.38421,                0.17638,                0.52346,                0.34646,                0.36081,                0.15122,                 1.9658,                 2.8807,                 1.8474,                 1.3921,             0.00043126,             0.00043126,             0.00043126
                     82,                 1.3766,                 1.9781,                 1.0554,                 1.0527,                 0.5456,                0.39442,                0.41409,                0.18823,                0.54741,                0.37662,                0.39512,                 0.1644,                 1.9327,                 2.8399,                 1.7857,                 1.3856,             0.00042772,             0.00042772,             0.00042772
                     83,                  1.366,                  1.954,                 1.0557,                 1.0397,                0.52588,                0.37952,                0.39596,                0.18004,                0.52272,                0.37724,                0.38552,                0.15652,                 1.9517,                 2.8226,                   1.86,                 1.3802,             0.00042419,             0.00042419,             0.00042419
                     84,                 1.4043,                 1.9608,                 1.0828,                 1.0496,                0.54042,                0.38654,                0.41369,                 0.1921,                0.53804,                0.37151,                0.39581,                0.16608,                 1.9022,                 2.7912,                 1.7446,                 1.3658,             0.00042065,             0.00042065,             0.00042065
                     85,                 1.3495,                 1.9071,                 1.0543,                 1.0496,                0.53503,                0.36578,                 0.3856,                0.17705,                0.50292,                0.36507,                0.36491,                0.15343,                 1.9387,                  2.876,                 1.8924,                 1.4049,             0.00041712,             0.00041712,             0.00041712
                     86,                 1.3351,                  1.953,                 1.0313,                 1.0377,                0.46138,                0.41303,                0.39949,                0.17974,                0.46899,                0.38583,                0.38773,                 0.1582,                 1.9399,                 2.9176,                 1.7847,                 1.3742,             0.00041358,             0.00041358,             0.00041358
                     87,                 1.3547,                 1.8716,                 1.0309,                 1.0418,                0.53605,                0.41271,                0.42324,                0.19354,                0.53049,                 0.4073,                0.41215,                0.16959,                 1.9355,                 2.7715,                 1.7186,                 1.3761,             0.00041005,             0.00041005,             0.00041005
                     88,                 1.3757,                 1.9655,                 1.0376,                  1.044,                0.54539,                0.37613,                0.39912,                0.18333,                0.54643,                0.37685,                0.39135,                0.16397,                 1.9423,                 2.8209,                 1.8152,                 1.3684,             0.00040652,             0.00040652,             0.00040652
                     89,                  1.316,                 1.9047,                0.99669,                 1.0318,                 0.5506,                0.39155,                 0.4187,                0.19047,                0.52823,                 0.3815,                0.39349,                 0.1609,                 1.9145,                 2.8284,                  1.752,                 1.3768,             0.00040298,             0.00040298,             0.00040298
                     90,                 1.3357,                 1.8822,                  1.001,                 1.0368,                0.51802,                0.41589,                0.42087,                0.18954,                0.49095,                0.39513,                0.39309,                0.15752,                 1.9236,                  2.813,                 1.7472,                 1.3637,             0.00039945,             0.00039945,             0.00039945
                     91,                 1.2958,                 1.8594,                 0.9879,                 1.0248,                0.54244,                0.38869,                 0.4069,                0.18741,                0.53381,                0.36793,                0.38086,                0.15401,                 1.9333,                 2.9026,                 1.7201,                 1.3593,             0.00039591,             0.00039591,             0.00039591
                     92,                 1.3001,                 1.8316,                0.98224,                 1.0151,                0.56418,                 0.3844,                 0.4014,                0.18585,                0.53591,                0.38082,                0.38383,                0.16293,                 1.9121,                 2.8828,                 1.7597,                 1.3698,             0.00039238,             0.00039238,             0.00039238
                     93,                 1.3242,                 1.8947,                0.99075,                 1.0381,                0.51791,                  0.398,                0.40833,                0.18193,                0.52466,                 0.3801,                0.38846,                0.15875,                 1.9352,                 2.8852,                  1.796,                 1.3806,             0.00038884,             0.00038884,             0.00038884
                     94,                 1.3124,                 1.9156,                 1.0072,                 1.0426,                0.52478,                  0.381,                0.40507,                0.18874,                0.52262,                0.36936,                0.38403,                0.16009,                 1.9391,                 2.8994,                 1.8294,                  1.367,             0.00038531,             0.00038531,             0.00038531
                     95,                 1.3028,                 1.8463,                 1.0046,                 1.0285,                0.52055,                0.37724,                0.40423,                0.18597,                0.51435,                0.37008,                0.38494,                0.16274,                 1.9326,                 2.8541,                 1.8196,                 1.3953,             0.00038178,             0.00038178,             0.00038178
                     96,                 1.3327,                 1.8613,                  1.001,                 1.0324,                0.59418,                0.39585,                0.43105,                0.19075,                0.56076,                0.38869,                 0.4073,                0.16776,                 1.9361,                 2.8091,                 1.8042,                   1.39,             0.00037824,             0.00037824,             0.00037824
                     97,                 1.3064,                 1.8703,                0.96487,                 1.0228,                0.52978,                0.38941,                 0.3998,                0.18159,                0.54124,                0.36507,                0.38537,                0.15733,                 1.9635,                 2.7981,                 1.9084,                 1.3724,             0.00037471,             0.00037471,             0.00037471
                     98,                   1.34,                 1.9556,                 1.0134,                   1.04,                0.58695,                0.36213,                0.41274,                0.18594,                 0.5443,                0.36793,                0.39342,                0.16231,                 1.9409,                 2.8151,                 1.8069,                 1.3818,             0.00037117,             0.00037117,             0.00037117
                     99,                 1.3268,                 1.8575,                0.96596,                 1.0303,                0.55986,                0.40014,                0.41818,                0.18837,                0.56574,                0.38513,                0.41042,                0.17367,                 1.9305,                 2.7691,                 1.6962,                  1.381,             0.00036764,             0.00036764,             0.00036764
                    100,                 1.2876,                 1.8095,                0.96376,                 1.0163,                0.52792,                 0.3937,                0.40811,                0.17793,                0.53143,                 0.3801,                 0.3932,                0.16196,                 1.9526,                 2.8786,                 1.7844,                 1.3859,              0.0003641,              0.0003641,              0.0003641
                    101,                 1.2867,                 1.7816,                0.96577,                 1.0122,                0.51512,                0.40913,                0.41601,                0.18484,                0.49951,                 0.4015,                 0.4046,                0.16522,                 1.9758,                 2.9009,                 1.8707,                 1.3964,             0.00036057,             0.00036057,             0.00036057
                    102,                  1.302,                  1.861,                0.97034,                 1.0167,                0.55291,                0.40086,                  0.425,                 0.1909,                0.54182,                0.39513,                0.40974,                0.16387,                 1.9618,                 2.8739,                 1.7607,                 1.3744,             0.00035704,             0.00035704,             0.00035704
                    103,                 1.2788,                 1.8298,                0.94772,                 1.0089,                0.50357,                0.38797,                0.39439,                0.17649,                0.52295,                0.36253,                0.37353,                0.15087,                  1.928,                  2.842,                 1.7792,                 1.3726,              0.0003535,              0.0003535,              0.0003535
                    104,                   1.27,                 1.8263,                0.94617,                 1.0044,                0.54615,                0.39513,                0.42402,                0.18667,                0.53215,                0.38105,                0.39868,                  0.159,                 1.9309,                 2.8269,                 1.7387,                 1.3701,             0.00034997,             0.00034997,             0.00034997
                    105,                 1.2892,                 1.8305,                0.93879,                 1.0086,                0.52401,                0.40444,                0.40956,                0.18459,                0.52999,                0.38583,                 0.3996,                 0.1658,                  1.898,                 2.7519,                 1.7143,                 1.3698,             0.00034643,             0.00034643,             0.00034643
