                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.6284,                 2.3143,                 1.3805,                 1.1744,                0.44088,                0.33787,                0.32081,                0.14119,                0.43724,                0.33858,                0.31837,                0.12679,                 1.9888,                 2.9455,                 2.0144,                 1.5285,             0.00063271,             0.00063271,             0.00063271
                     25,                 1.5557,                 2.2163,                 1.3041,                 1.1335,                0.45144,                0.35719,                0.33539,                0.14598,                0.45036,                 0.3529,                0.31467,                0.12463,                 2.0179,                  2.867,                 2.0736,                 1.4933,             0.00062918,             0.00062918,             0.00062918
                     26,                 1.5927,                 2.2166,                 1.3298,                 1.1383,                0.47202,                0.36722,                0.35713,                0.15323,                 0.4661,                0.36149,                0.34052,                0.13397,                  2.013,                 2.8334,                 1.9183,                 1.4783,             0.00062564,             0.00062564,             0.00062564
                     27,                 1.6033,                 2.3032,                 1.3552,                 1.1579,                0.45027,                0.35576,                0.34455,                0.14979,                0.43435,                0.33787,                0.30786,                0.11776,                 2.0542,                 2.9939,                 1.9383,                 1.4911,             0.00062211,             0.00062211,             0.00062211
                     28,                 1.5719,                 2.2538,                  1.352,                  1.141,                0.49045,                0.33829,                0.35681,                0.16016,                 0.4851,                0.33214,                0.33406,                0.13742,                 1.9827,                 2.8048,                 1.8899,                 1.4805,             0.00061857,             0.00061857,             0.00061857
                     29,                 1.5556,                 2.1867,                 1.2802,                  1.124,                0.48439,                0.34288,                0.34424,                 0.1594,                0.48445,                0.31711,                0.31977,                0.13002,                 1.9462,                  2.842,                 1.8886,                  1.404,             0.00061504,             0.00061504,             0.00061504
                     30,                 1.5812,                  2.221,                  1.328,                 1.1487,                0.47915,                0.34216,                0.35344,                0.15816,                0.47545,                0.33609,                 0.3378,                0.13098,                 2.0085,                 2.8491,                 1.9004,                 1.4842,             0.00061151,             0.00061151,             0.00061151
                     31,                 1.5523,                 2.1843,                 1.2479,                 1.1318,                0.48977,                0.33071,                0.33645,                0.15268,                0.51024,                0.31639,                0.31955,                0.13354,                   1.99,                 2.7384,                 1.8688,                 1.4486,             0.00060797,             0.00060797,             0.00060797
                     32,                 1.5649,                 2.2189,                 1.2631,                 1.1328,                0.47099,                0.35791,                0.35735,                0.16722,                0.49635,                0.34144,                0.34693,                0.14731,                 1.9721,                  2.829,                 1.9175,                 1.4752,             0.00060444,             0.00060444,             0.00060444
                     33,                 1.5546,                 2.1881,                 1.2978,                 1.1379,                0.50223,                 0.3393,                0.35872,                0.16196,                0.49866,                0.33357,                0.34044,                 0.1349,                 1.9665,                 2.7408,                 1.8837,                 1.4605,              0.0006009,              0.0006009,              0.0006009
                     34,                 1.4881,                 2.0642,                 1.2075,                 1.1063,                0.49745,                0.37978,                0.37862,                0.16246,                0.48755,                0.37223,                0.35598,                0.13979,                 2.0019,                 2.9768,                 1.8752,                 1.4585,             0.00059737,             0.00059737,             0.00059737
                     35,                 1.5217,                 2.1626,                 1.2216,                 1.1127,                0.50148,                0.38308,                0.38234,                0.17025,                0.49936,                0.37223,                0.36873,                0.14839,                 1.9572,                 2.7431,                 1.8465,                 1.4366,             0.00059383,             0.00059383,             0.00059383
                     36,                  1.502,                  2.132,                 1.2685,                 1.1238,                0.50729,                0.33018,                0.34291,                 0.1513,                0.50623,                0.32212,                 0.3309,                0.13306,                 1.9989,                 2.8544,                 1.9114,                 1.4519,              0.0005903,              0.0005903,              0.0005903
                     37,                 1.4987,                 2.0975,                 1.2275,                 1.1224,                0.49268,                0.35863,                0.35439,                0.15927,                0.51479,                 0.3622,                0.35155,                0.14227,                 1.9918,                 2.7891,                 1.8992,                 1.4688,             0.00058677,             0.00058677,             0.00058677
                     38,                 1.4649,                  2.048,                 1.1855,                 1.0987,                0.47449,                0.38843,                0.38931,                0.17904,                0.47694,                0.38511,                0.37925,                0.16053,                  1.955,                 2.7639,                 1.9934,                 1.4434,             0.00058323,             0.00058323,             0.00058323
                     39,                 1.4812,                 2.1024,                  1.202,                 1.1143,                0.50177,                0.36364,                0.37706,                0.17199,                0.49739,                0.37294,                0.36215,                0.15554,                  1.946,                 2.7311,                 1.8552,                 1.4469,              0.0005797,              0.0005797,              0.0005797
                     40,                 1.4167,                 2.0297,                 1.1263,                 1.0731,                0.53159,                0.34574,                0.36687,                0.16206,                0.51263,                0.34503,                0.34433,                  0.137,                 2.0111,                 2.8371,                 1.9478,                 1.4906,             0.00057616,             0.00057616,             0.00057616
                     41,                 1.4555,                 2.0845,                 1.1751,                 1.0929,                0.52621,                0.36793,                0.39227,                0.17674,                0.50052,                0.38296,                0.37851,                 0.1551,                 1.9514,                 2.7038,                 1.7868,                  1.443,             0.00057263,             0.00057263,             0.00057263
                     42,                 1.4417,                 2.0504,                 1.1591,                 1.0949,                 0.4791,                0.36865,                0.36305,                0.15528,                0.46037,                0.35175,                 0.3374,                0.12366,                 2.0617,                 2.9035,                  1.892,                 1.4879,             0.00056909,             0.00056909,             0.00056909
                     43,                 1.4443,                 2.0505,                  1.162,                 1.1054,                 0.4646,                0.39084,                0.38314,                 0.1708,                0.45992,                0.38082,                0.36594,                0.14816,                 1.9631,                 2.7524,                 1.7762,                  1.466,             0.00056556,             0.00056556,             0.00056556
                     44,                 1.4124,                 1.9866,                 1.1295,                 1.0898,                0.50219,                0.36394,                0.38292,                0.16986,                0.50862,                0.34717,                0.36144,                0.14531,                  1.961,                  2.863,                 1.7818,                 1.4476,             0.00056203,             0.00056203,             0.00056203
