                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.2928,                 1.9557,                 1.0692,                 1.1199,                 0.4815,                0.38024,                 0.3654,                0.15858,                0.47578,                0.36793,                0.35318,                0.13858,                 2.0253,                 2.7707,                 1.9808,                 1.6296,             0.00043126,             0.00043126,             0.00043126
                     22,                 1.2898,                 1.8929,                 1.0186,                 1.1052,                0.50582,                 0.3393,                0.34701,                0.15529,                0.53764,                0.32498,                0.34161,                0.14135,                 2.0174,                 2.8343,                 2.0543,                 1.6542,             0.00041712,             0.00041712,             0.00041712
                     23,                 1.2748,                 1.8726,                0.99408,                 1.1004,                0.48488,                0.31711,                0.31275,                 0.1291,                0.45556,                0.30247,                0.27774,                0.10573,                 2.0541,                 2.8229,                 2.2013,                  1.648,             0.00040298,             0.00040298,             0.00040298
                     24,                 1.2542,                 1.8345,                0.97517,                  1.082,                0.44003,                 0.3622,                0.33807,                0.14954,                 0.4406,                0.34932,                0.32175,                0.13711,                 2.0526,                  2.792,                  2.114,                 1.6439,             0.00038884,             0.00038884,             0.00038884
                     25,                 1.2475,                 1.9359,                 0.9915,                 1.0992,                0.54951,                0.32069,                0.35774,                0.16272,                0.47515,                0.34669,                 0.3453,                0.14229,                  1.972,                 2.7499,                 2.2116,                 1.6376,             0.00037471,             0.00037471,             0.00037471
                     26,                 1.2079,                 1.7651,                0.94009,                 1.0666,                0.50492,                0.36292,                0.35519,                0.15297,                0.49436,                0.35361,                0.33067,                0.13267,                 2.0167,                 2.7691,                 1.9811,                 1.6271,             0.00036057,             0.00036057,             0.00036057
                     27,                 1.2138,                 1.8543,                0.97013,                 1.0776,                0.49272,                0.35147,                0.36159,                0.15283,                0.48951,                 0.3393,                0.33579,                0.12772,                 1.9562,                 2.7355,                  1.966,                 1.6022,             0.00034643,             0.00034643,             0.00034643
                     28,                 1.1907,                 1.7884,                0.93309,                  1.064,                0.46692,                0.34288,                0.32278,                0.14124,                0.45133,                0.33142,                 0.3012,                0.11489,                 2.0506,                 2.8404,                 2.2077,                 1.6211,              0.0003323,              0.0003323,              0.0003323
                     29,                 1.1714,                 1.7709,                0.90839,                 1.0708,                0.48548,                0.36507,                0.35248,                0.15515,                0.46284,                0.36452,                0.32564,                0.12933,                 1.9757,                 2.7596,                 2.2201,                 1.6222,             0.00031816,             0.00031816,             0.00031816
                     30,                 1.1628,                  1.778,                0.94632,                 1.0727,                0.48645,                0.37008,                0.36302,                0.16187,                0.51378,                0.37151,                0.36176,                0.14089,                 2.0033,                 2.7416,                 1.9087,                 1.6278,             0.00030402,             0.00030402,             0.00030402
                     31,                 1.1747,                 1.7516,                0.93386,                  1.076,                0.48538,                 0.3393,                0.34425,                0.14544,                0.47574,                0.33715,                0.32225,                 0.1257,                 2.0121,                  2.751,                  2.108,                 1.6053,             0.00028988,             0.00028988,             0.00028988
                     32,                 1.1382,                 1.7095,                0.88155,                 1.0579,                0.50716,                0.40444,                 0.3899,                 0.1724,                0.52248,                0.38869,                0.38411,                0.15503,                 1.9438,                 2.6742,                 2.0229,                 1.5865,             0.00027575,             0.00027575,             0.00027575
                     33,                 1.0856,                 1.6228,                0.84795,                 1.0473,                0.50561,                0.38507,                0.38225,                0.17317,                0.51741,                0.37437,                0.36673,                0.14716,                 1.9411,                 2.6848,                 1.9387,                 1.5826,             0.00026161,             0.00026161,             0.00026161
                     34,                 1.1301,                 1.6673,                0.87909,                 1.0707,                0.51672,                0.38583,                0.39459,                0.17392,                0.51528,                0.38296,                0.37807,                0.14852,                  1.967,                 2.7349,                 1.8631,                 1.6017,             0.00024747,             0.00024747,             0.00024747
                     35,                 1.0736,                 1.6117,                0.84015,                 1.0282,                0.50203,                0.38654,                0.37758,                0.16992,                0.48923,                0.37509,                0.36628,                0.14798,                 1.9996,                 2.7166,                 1.9635,                 1.6129,             0.00023334,             0.00023334,             0.00023334
                     36,                 1.1095,                 1.6725,                0.87813,                  1.054,                0.50688,                0.40249,                0.38913,                0.17114,                0.50208,                0.37966,                0.36695,                0.14852,                 1.9384,                 2.6618,                 2.0472,                 1.5765,              0.0002192,              0.0002192,              0.0002192
                     37,                 1.0678,                 1.6041,                 0.8325,                 1.0449,                0.54009,                0.39676,                0.40613,                0.18318,                0.50239,                0.40229,                0.39259,                0.15339,                 1.9439,                  2.689,                  1.912,                 1.5868,             0.00020506,             0.00020506,             0.00020506
                     38,                 1.0716,                 1.6543,                0.83557,                 1.0485,                0.53804,                0.39227,                0.40314,                0.17901,                 0.5536,                0.39442,                0.38837,                0.16008,                 1.9293,                   2.67,                 1.8729,                  1.586,             0.00019092,             0.00019092,             0.00019092
                     39,                 1.0365,                  1.549,                0.81199,                 1.0311,                0.49289,                0.40659,                0.38849,                0.17513,                0.49882,                0.39943,                0.37789,                0.14928,                 1.8913,                 2.6775,                  2.026,                 1.5818,             0.00017679,             0.00017679,             0.00017679
                     40,                 1.0166,                 1.5446,                0.79693,                 1.0253,                 0.5256,                0.41374,                0.41628,                0.18837,                0.52993,                0.38941,                0.39835,                0.16194,                 1.9436,                 2.6815,                 1.8591,                 1.5833,             0.00016265,             0.00016265,             0.00016265
                     41,                 1.7508,                 2.5715,                  1.584,                 1.4769,                0.51511,                0.40515,                0.41276,                0.19344,                0.52745,                0.40515,                0.41559,                0.17113,                  1.872,                 2.5761,                 2.1597,                 1.5282,             0.00014851,             0.00014851,             0.00014851
                     42,                 1.7264,                 2.4776,                 1.5443,                 1.4665,                0.50344,                0.43021,                0.42844,                0.19946,                0.52113,                0.40873,                 0.4215,                0.17645,                 1.8878,                  2.533,                 1.8694,                 1.5391,             0.00013437,             0.00013437,             0.00013437
                     43,                 1.7366,                 2.4627,                 1.5335,                  1.476,                0.56216,                0.42162,                0.43777,                0.20424,                0.55701,                0.40323,                0.42308,                0.17554,                 1.9171,                 2.5674,                 1.6793,                  1.562,             0.00012024,             0.00012024,             0.00012024
                     44,                 1.6742,                 2.4198,                 1.4562,                 1.4527,                0.52765,                0.42806,                0.43487,                 0.2051,                0.55821,                0.41374,                0.42569,                0.17666,                 1.8947,                  2.565,                 1.7799,                 1.5308,              0.0001061,              0.0001061,              0.0001061
                     45,                 1.6662,                 2.3901,                 1.4479,                 1.4273,                0.53924,                 0.4388,                0.44722,                0.20855,                0.56085,                0.41589,                0.44214,                0.18316,                 1.8999,                 2.5783,                 1.7587,                 1.5468,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                 1.6389,                 2.3077,                 1.4029,                 1.4153,                0.54275,                0.44183,                0.45049,                0.21248,                0.56067,                0.42233,                0.43927,                0.18401,                 1.8839,                 2.5572,                  1.734,                 1.5317,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                 1.6402,                 2.3354,                 1.4056,                 1.4063,                0.54962,                 0.4524,                0.45927,                0.21671,                0.54266,                0.44667,                0.44981,                0.18486,                 1.8702,                 2.5223,                 1.7373,                 1.5344,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                 1.6207,                 2.3243,                 1.3701,                 1.3995,                0.53387,                0.46977,                0.45936,                0.21778,                0.54204,                0.44309,                0.44762,                 0.1867,                 1.8407,                 2.5131,                 1.7868,                 1.5172,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                 1.6141,                 2.2848,                 1.3298,                  1.393,                0.57826,                0.43522,                0.46077,                0.21536,                0.58009,                0.41661,                 0.4456,                0.18343,                  1.873,                 2.5353,                  1.766,                 1.5289,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                 1.6156,                  2.271,                 1.3114,                 1.4162,                0.55059,                0.45455,                  0.458,                0.21751,                0.54527,                0.44882,                0.44783,                0.18759,                 1.8601,                 2.5249,                 1.7539,                 1.5295,             2.1277e-05,             2.1277e-05,             2.1277e-05
