                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                  1.511,                 2.1229,                 1.2564,                 1.0965,                0.53364,                0.38989,                0.40317,                 0.1788,                0.51767,                0.39012,                 0.3923,                0.16254,                 1.9201,                 2.7389,                 1.7948,                 1.3776,              0.0002192,              0.0002192,              0.0002192
                     37,                 1.4189,                 2.0192,                 1.1801,                 1.0558,                0.54412,                  0.398,                0.41535,                0.18724,                0.52549,                0.39081,                0.39639,                0.16102,                  1.924,                 2.7614,                 1.7414,                 1.3547,             0.00020506,             0.00020506,             0.00020506
                     38,                 1.4217,                 2.0559,                  1.176,                 1.0617,                0.53451,                 0.3801,                0.40727,                0.18923,                0.54319,                0.37437,                0.40158,                0.16303,                 1.8788,                 2.7162,                 1.7362,                 1.3339,             0.00019092,             0.00019092,             0.00019092
                     39,                 1.4213,                 2.0566,                 1.1976,                 1.0691,                 0.5344,                0.40422,                0.41928,                  0.188,                0.50549,                0.39439,                0.39203,                0.15878,                 1.8911,                  2.682,                 1.7455,                 1.3434,             0.00017679,             0.00017679,             0.00017679
                     40,                 1.4456,                 2.0767,                 1.1976,                 1.0693,                0.52459,                0.39227,                0.41491,                0.19684,                0.56559,                0.37079,                0.41456,                0.17352,                 1.8816,                 2.6974,                 1.7588,                 1.3354,             0.00016265,             0.00016265,             0.00016265
                     41,                 1.7761,                 2.5568,                 1.6465,                 1.2948,                0.52907,                 0.4073,                 0.4148,                0.19508,                0.52329,                0.40945,                0.41273,                0.17734,                 1.8358,                  2.625,                 1.8085,                 1.3275,             0.00014851,             0.00014851,             0.00014851
                     42,                   1.72,                 2.4805,                 1.5326,                 1.2681,                0.49574,                0.41731,                0.41734,                0.19175,                0.49263,                0.41374,                0.41099,                0.17312,                 1.8526,                 2.6334,                 1.7376,                 1.3154,             0.00013437,             0.00013437,             0.00013437
                     43,                 1.7063,                 2.4374,                 1.5153,                 1.2579,                0.54488,                0.41088,                0.43449,                 0.2054,                0.53493,                0.41303,                0.43272,                0.18338,                 1.8585,                 2.6455,                  1.678,                 1.3258,             0.00012024,             0.00012024,             0.00012024
                     44,                 1.7046,                 2.3912,                  1.462,                 1.2462,                0.55844,                0.40945,                0.44257,                0.20505,                0.55723,                0.40178,                0.43367,                0.18178,                 1.8663,                 2.6184,                 1.6589,                 1.3229,              0.0001061,              0.0001061,              0.0001061
                     45,                 1.6776,                 2.3918,                 1.4948,                 1.2605,                0.55426,                0.41518,                0.44763,                0.20964,                0.57109,                0.40802,                0.43998,                0.18751,                 1.8406,                  2.629,                 1.6465,                 1.3143,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                 1.6642,                  2.404,                 1.4602,                 1.2414,                0.57873,                0.39943,                0.44753,                 0.2095,                0.59363,                0.38368,                0.43288,                0.18477,                 1.8456,                 2.6129,                 1.6349,                  1.318,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                  1.655,                 2.3295,                 1.4346,                 1.2346,                0.54725,                0.42309,                 0.4465,                0.21156,                0.53614,                 0.4145,                0.43458,                0.18561,                 1.8318,                 2.6143,                 1.6295,                 1.3085,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                 1.6422,                 2.3828,                 1.4321,                 1.2263,                0.56019,                0.40444,                0.44127,                0.21048,                0.55325,                0.39943,                0.43365,                0.18795,                 1.8316,                 2.6282,                  1.648,                 1.3131,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                  1.629,                 2.3459,                 1.3969,                 1.2227,                0.54968,                0.42162,                 0.4468,                 0.2119,                0.56475,                0.40681,                0.44191,                0.18643,                 1.8265,                 2.6237,                 1.6478,                 1.3145,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                 1.5969,                 2.3018,                 1.3541,                 1.2147,                 0.5689,                0.41732,                 0.4451,                0.21306,                0.57073,                0.40587,                0.43748,                0.18918,                  1.828,                 2.6191,                 1.6318,                 1.3121,             2.1277e-05,             2.1277e-05,             2.1277e-05
