                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                  1.323,                 1.9099,                 1.0278,                 1.0672,                0.46798,                0.36793,                0.37512,                0.16814,                0.47058,                0.35075,                  0.349,                0.14008,                 1.9875,                 2.8661,                 1.8888,                 1.5471,             0.00038884,             0.00038884,             0.00038884
                     25,                 1.3061,                 1.9385,                 1.0203,                 1.0574,                0.45679,                0.35361,                0.34678,                0.15212,                0.45633,                0.35075,                0.34345,                0.13549,                 2.0539,                 2.9923,                 2.0213,                 1.5641,             0.00037471,             0.00037471,             0.00037471
                     26,                 1.2766,                 1.8647,                0.99007,                 1.0432,                0.46996,                0.39728,                0.37667,                0.17059,                0.46821,                0.38797,                0.36419,                 0.1441,                 1.9659,                 2.8594,                 1.8677,                 1.5345,             0.00036057,             0.00036057,             0.00036057
                     27,                 1.2453,                  1.883,                0.97924,                 1.0352,                0.47485,                0.38124,                0.38394,                0.17199,                0.47259,                0.37223,                0.36919,                0.13996,                 1.9873,                 2.8682,                 1.8871,                 1.5456,             0.00034643,             0.00034643,             0.00034643
                     28,                 1.2717,                 1.8621,                0.98922,                 1.0575,                0.48722,                0.38583,                0.38233,                0.16974,                0.49432,                0.36386,                0.36294,                0.14333,                 1.9799,                 2.8283,                 1.8546,                 1.5394,              0.0003323,              0.0003323,              0.0003323
                     29,                 1.2165,                 1.7833,                0.95941,                 1.0334,                0.48006,                 0.3937,                0.38559,                0.17908,                0.48609,                 0.3844,                0.36582,                0.15033,                 1.9474,                 2.7531,                 1.8355,                 1.5099,             0.00031816,             0.00031816,             0.00031816
                     30,                 1.2244,                 1.8069,                 0.9503,                 1.0346,                 0.4919,                0.39848,                0.39616,                0.17873,                0.51532,                 0.3665,                0.38549,                0.15137,                 1.9493,                 2.8205,                  1.812,                 1.5275,             0.00030402,             0.00030402,             0.00030402
                     31,                 1.2161,                 1.8376,                0.92018,                 1.0406,                0.50279,                0.41661,                0.40645,                0.18736,                0.50633,                0.40659,                0.39878,                0.15935,                 1.9732,                 2.7918,                 1.7678,                 1.5265,             0.00028988,             0.00028988,             0.00028988
                     32,                 1.2214,                 1.7785,                0.91991,                 1.0301,                0.51261,                0.40372,                0.40064,                0.17987,                0.48839,                 0.3937,                0.37411,                0.14745,                 1.9521,                 2.8226,                 1.7945,                 1.5069,             0.00027575,             0.00027575,             0.00027575
                     33,                 1.2033,                 1.7901,                0.93758,                 1.0542,                0.50768,                0.41016,                0.41206,                0.18704,                0.51193,                0.39943,                0.39831,                0.16301,                 1.9375,                 2.7932,                 1.7711,                 1.5163,             0.00026161,             0.00026161,             0.00026161
