                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.2935,                 1.9138,                 1.0294,                  1.072,                0.42512,                0.37652,                0.34997,                0.15469,                 0.4249,                0.37437,                0.34344,                0.13938,                 2.0104,                 2.8255,                 1.9312,                 1.5609,             0.00038884,             0.00038884,             0.00038884
                     25,                  1.299,                 1.8726,                 1.0124,                 1.0708,                0.52033,                0.35147,                 0.3535,                0.16328,                0.52078,                0.34574,                 0.3393,                0.13886,                   2.02,                 2.8206,                 2.0438,                 1.5626,             0.00037471,             0.00037471,             0.00037471
                     26,                 1.2736,                 1.8545,                0.98741,                 1.0545,                0.54186,                0.32283,                 0.3593,                0.16363,                0.52418,                0.31281,                0.32532,                0.13148,                 2.0215,                 2.8949,                 1.9629,                 1.5618,             0.00036057,             0.00036057,             0.00036057
                     27,                 1.2694,                 1.9146,                 1.0123,                 1.0632,                0.44782,                 0.3665,                0.34459,                0.15213,                0.44052,                0.35004,                  0.322,                0.12248,                 2.0145,                 2.8208,                  1.995,                 1.5658,             0.00034643,             0.00034643,             0.00034643
                     28,                 1.2906,                 1.8914,                 1.0233,                 1.0626,                0.42669,                0.38785,                0.35707,                0.16363,                0.43652,                0.37652,                0.34795,                0.13999,                 1.9806,                 2.8346,                 1.9403,                 1.5555,              0.0003323,              0.0003323,              0.0003323
                     29,                 1.2294,                 1.7224,                0.94606,                 1.0495,                 0.5065,                0.36435,                0.37091,                0.17232,                0.50454,                0.35648,                0.35805,                0.14841,                 1.9569,                 2.8089,                 1.8669,                 1.5409,             0.00031816,             0.00031816,             0.00031816
                     30,                 1.1983,                 1.7799,                0.92122,                 1.0333,                0.55524,                0.32283,                0.36471,                0.16945,                0.53638,                0.32427,                0.34477,                0.14305,                 1.9613,                 2.8937,                 1.8407,                 1.5246,             0.00030402,             0.00030402,             0.00030402
                     31,                 1.2361,                 1.7881,                0.93705,                 1.0538,                0.47781,                0.35218,                0.33695,                0.15522,                0.47247,                0.34789,                0.31605,                0.13549,                 2.0329,                 2.8828,                 2.0256,                 1.5707,             0.00028988,             0.00028988,             0.00028988
                     32,                 1.2111,                 1.8042,                0.92074,                  1.039,                0.48353,                0.39606,                0.38935,                0.18004,                0.52772,                0.37112,                0.38481,                0.16515,                   1.94,                 2.7861,                 1.8247,                 1.5191,             0.00027575,             0.00027575,             0.00027575
                     33,                 1.1923,                 1.7953,                0.92236,                  1.045,                0.49995,                0.37223,                0.37061,                0.16838,                0.50191,                0.35704,                0.35197,                0.14722,                 1.9995,                 2.7942,                 1.9812,                 1.5654,             0.00026161,             0.00026161,             0.00026161
                     34,                 1.1537,                 1.7049,                0.87987,                 1.0137,                0.47038,                 0.3844,                0.36853,                0.16831,                0.49308,                0.36936,                0.36265,                0.14286,                 1.9504,                 2.7679,                 1.8351,                 1.5242,             0.00024747,             0.00024747,             0.00024747
                     35,                 1.1559,                 1.7219,                0.88713,                 1.0211,                 0.5252,                0.39035,                0.39783,                0.18509,                0.52119,                0.38024,                0.38419,                0.15709,                 1.9473,                 2.7762,                 1.8068,                 1.5252,             0.00023334,             0.00023334,             0.00023334
                     36,                 1.1488,                 1.6642,                0.88554,                 1.0163,                0.46682,                0.38082,                0.37467,                0.17064,                0.49113,                0.35856,                  0.349,                0.14412,                 1.9686,                 2.8792,                 1.8922,                 1.5167,              0.0002192,              0.0002192,              0.0002192
                     37,                 1.1096,                 1.6373,                  0.847,                 1.0136,                0.51374,                0.40372,                0.41034,                0.18673,                0.51789,                0.39585,                  0.395,                0.16014,                  1.944,                 2.7142,                 1.7771,                 1.5222,             0.00020506,             0.00020506,             0.00020506
                     38,                 1.0979,                  1.641,                 0.8452,                 1.0155,                0.49452,                0.40301,                0.39547,                0.18153,                0.50566,                0.39656,                0.38811,                0.15881,                 1.9577,                 2.8334,                  1.756,                 1.5316,             0.00019092,             0.00019092,             0.00019092
                     39,                 1.0988,                  1.614,                0.83748,                 1.0134,                0.47323,                0.39298,                0.39528,                0.18282,                0.48016,                0.38941,                  0.384,                0.15573,                 1.9583,                 2.7963,                 1.8191,                 1.5384,             0.00017679,             0.00017679,             0.00017679
                     40,                 1.0826,                 1.6669,                0.81583,                  1.007,                0.53055,                0.39585,                 0.4086,                0.19047,                0.53438,                0.39871,                0.40086,                0.16309,                 1.9222,                 2.7848,                   1.77,                 1.5038,             0.00016265,             0.00016265,             0.00016265
                     41,                 1.7576,                 2.5517,                 1.5728,                 1.4267,                0.50858,                0.41088,                0.42463,                0.19787,                0.51449,                0.40802,                0.41836,                0.17474,                 1.9195,                 2.6644,                 1.7448,                 1.5023,             0.00014851,             0.00014851,             0.00014851
                     42,                 1.7142,                 2.4707,                 1.5051,                 1.3935,                0.55269,                0.40014,                0.42669,                0.19754,                0.53534,                0.40301,                0.41474,                 0.1743,                 1.9138,                 2.6908,                 1.7136,                 1.4989,             0.00013437,             0.00013437,             0.00013437
                     43,                 1.6941,                 2.4536,                 1.4974,                 1.3841,                0.53597,                0.41009,                0.42944,                 0.2047,                0.54261,                0.39742,                0.41056,                0.17637,                 1.8666,                 2.6735,                 1.6909,                 1.4608,             0.00012024,             0.00012024,             0.00012024
                     44,                 1.6751,                 2.3869,                 1.4511,                 1.3756,                0.53487,                0.40498,                0.43217,                0.20581,                0.54063,                0.38726,                0.42037,                0.17527,                 1.8794,                 2.6684,                 1.6819,                 1.4717,              0.0001061,              0.0001061,              0.0001061
                     45,                 1.6777,                 2.4097,                 1.4543,                 1.3843,                0.55134,                0.41088,                0.44363,                0.21053,                 0.5295,                0.41303,                0.42271,                0.18079,                 1.8944,                 2.6951,                 1.6891,                 1.4783,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                 1.6353,                 2.3534,                 1.4129,                 1.3484,                0.53667,                0.43021,                0.45282,                0.21364,                0.52818,                0.41303,                0.42765,                0.18203,                 1.8744,                 2.6597,                 1.6656,                 1.4722,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                 1.6131,                 2.2295,                 1.3499,                 1.3355,                0.56861,                0.41589,                 0.4537,                0.21745,                0.55977,                0.40157,                0.42933,                 0.1834,                 1.8827,                 2.6821,                 1.6569,                 1.4834,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                 1.6021,                 2.3133,                 1.3239,                 1.3228,                0.57271,                0.40515,                0.44883,                0.21796,                0.55996,                0.40171,                0.43084,                0.18534,                 1.8742,                 2.6838,                 1.6552,                 1.4844,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                 1.6281,                 2.3135,                 1.3474,                 1.3482,                0.58687,                0.40802,                0.45947,                0.21721,                0.58687,                0.40802,                0.44598,                0.18683,                  1.894,                 2.6878,                 1.6368,                  1.485,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                 1.5728,                 2.2831,                    1.3,                 1.3216,                0.57078,                0.42305,                0.46108,                0.21968,                0.57075,                0.41231,                0.44011,                0.18498,                 1.8779,                 2.6937,                  1.631,                 1.4819,             2.1277e-05,             2.1277e-05,             2.1277e-05
