                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.7815,                 2.5512,                 1.6612,                 1.2515,                0.34158,                0.26056,                0.21077,                0.08335,                0.32956,                0.25626,                0.19656,                0.07228,                 2.1637,                 3.4928,                 2.4379,                 1.6015,             0.00057263,             0.00057263,             0.00057263
                     12,                 1.8214,                 2.5408,                 1.6692,                 1.2692,                0.42467,                0.29007,                0.25966,                0.11309,                 0.4173,                0.27559,                0.24669,                0.09569,                 2.1162,                  3.017,                 2.1227,                 1.5306,             0.00055849,             0.00055849,             0.00055849
                     13,                 1.8325,                 2.5768,                 1.6269,                 1.2444,                0.44727,                0.28132,                0.26604,                0.11703,                0.42492,                0.27273,                0.25311,                0.10151,                 2.0766,                 3.0212,                 2.0977,                 1.5479,             0.00054435,             0.00054435,             0.00054435
                     14,                 1.7663,                 2.4872,                 1.5514,                 1.2508,                0.44188,                0.29492,                0.28031,                0.12445,                0.43717,                0.28704,                0.26547,                0.10807,                 2.0849,                 3.0918,                 2.1706,                  1.544,             0.00053022,             0.00053022,             0.00053022
                     15,                  1.735,                  2.476,                  1.578,                  1.216,                0.45249,                0.34646,                0.32719,                0.14349,                0.45153,                0.34503,                0.32008,                 0.1255,                 2.0461,                 2.8424,                  2.154,                  1.529,             0.00051608,             0.00051608,             0.00051608
                     16,                 1.7178,                 2.4329,                 1.4996,                 1.2297,                0.47599,                0.30691,                0.30996,                0.13501,                0.49752,                0.29492,                0.30457,                0.12252,                 2.0835,                 2.9001,                 2.0023,                 1.5962,             0.00050194,             0.00050194,             0.00050194
                     17,                 1.6945,                 2.3456,                 1.4808,                  1.191,                0.47639,                0.31997,                0.32761,                0.15054,                0.49331,                0.30525,                0.31568,                0.13478,                 1.9759,                 2.8335,                 1.9808,                 1.5282,              0.0004878,              0.0004878,              0.0004878
                     18,                 1.6796,                 2.3272,                 1.4488,                 1.1948,                0.46846,                0.33357,                0.34281,                0.15307,                0.45183,                0.32713,                0.31335,                0.12281,                 1.9999,                 2.8724,                 1.9012,                 1.4915,             0.00047367,             0.00047367,             0.00047367
                     19,                  1.657,                 2.3666,                 1.4376,                 1.2011,                0.48759,                 0.3393,                0.34979,                 0.1569,                0.49906,                0.33286,                0.34554,                0.14201,                  1.957,                  2.819,                 1.8492,                  1.479,             0.00045953,             0.00045953,             0.00045953
                     20,                 1.6397,                  2.283,                 1.3711,                  1.174,                0.49053,                0.37724,                0.35698,                 0.1556,                0.49042,                0.37008,                0.35076,                0.13635,                 1.9793,                 2.8121,                 1.8808,                 1.5079,             0.00044539,             0.00044539,             0.00044539
                     21,                 1.6087,                 2.2969,                 1.3859,                  1.194,                0.45852,                0.36005,                0.35236,                  0.153,                0.44389,                0.34717,                0.31635,                0.12695,                 1.9996,                  2.912,                 1.8641,                  1.504,             0.00043126,             0.00043126,             0.00043126
                     22,                 1.5889,                 2.2387,                 1.3146,                 1.1698,                0.50536,                0.34145,                 0.3594,                0.16249,                0.52508,                0.33858,                0.35099,                0.14307,                 1.9987,                 2.8083,                 1.8061,                 1.4929,             0.00041712,             0.00041712,             0.00041712
                     23,                 1.5725,                 2.2242,                 1.3139,                 1.1714,                0.53417,                0.35147,                0.37277,                0.16487,                0.53231,                0.34932,                0.36466,                0.14665,                 2.0074,                 2.8056,                 1.8949,                 1.4797,             0.00040298,             0.00040298,             0.00040298
                     24,                 1.5538,                 2.2498,                 1.2976,                 1.1443,                0.51952,                0.35371,                0.35664,                0.15612,                0.51579,                0.36292,                0.35343,                0.13746,                 2.0096,                 2.8798,                  1.887,                 1.5018,             0.00038884,             0.00038884,             0.00038884
                     25,                 1.4893,                 2.1046,                 1.2171,                 1.1271,                0.49846,                0.37294,                0.37395,                 0.1669,                0.49033,                 0.3622,                0.35247,                0.14252,                 1.9865,                 2.8195,                 1.8354,                 1.4628,             0.00037471,             0.00037471,             0.00037471
                     26,                 1.5433,                 2.1214,                 1.2407,                 1.1327,                0.55177,                0.33221,                0.36537,                0.16857,                0.52782,                0.31926,                0.33807,                0.14083,                 1.9844,                 2.8862,                  1.907,                 1.5008,             0.00036057,             0.00036057,             0.00036057
                     27,                 1.5155,                 2.2054,                 1.2601,                 1.1334,                0.53323,                0.37223,                0.38792,                0.17006,                0.54212,                0.36006,                0.37428,                0.14842,                 1.9811,                 2.7893,                 1.8214,                 1.4793,             0.00034643,             0.00034643,             0.00034643
                     28,                 1.5013,                 2.1437,                 1.2348,                 1.1262,                0.49903,                0.35361,                0.34932,                0.15611,                0.49432,                0.34008,                0.32453,                0.12879,                 1.9633,                 2.8394,                 1.8392,                 1.4565,              0.0003323,              0.0003323,              0.0003323
                     29,                 1.4821,                 2.0661,                 1.1668,                 1.1048,                 0.4573,                0.38654,                0.37763,                 0.1712,                0.47876,                0.37151,                0.36594,                0.15354,                 1.9501,                 2.7574,                 1.8197,                 1.4434,             0.00031816,             0.00031816,             0.00031816
                     30,                 1.4868,                 2.1025,                 1.2179,                 1.1344,                0.55342,                0.39012,                0.41057,                0.18871,                0.53094,                0.37652,                0.38945,                 0.1547,                 1.9139,                 2.8178,                 1.7213,                 1.4288,             0.00030402,             0.00030402,             0.00030402
                     31,                 1.4411,                 2.0788,                 1.1266,                    1.1,                0.49059,                0.38869,                0.40709,                0.18514,                0.48851,                0.38583,                0.39764,                0.15559,                 1.9156,                 2.7456,                 1.7783,                 1.4155,             0.00028988,             0.00028988,             0.00028988
                     32,                 1.4617,                 2.0801,                 1.1571,                 1.1008,                0.56936,                0.35505,                0.38591,                0.18242,                0.55529,                0.35752,                0.37435,                0.15529,                 1.9082,                 2.8558,                 1.7569,                 1.4272,             0.00027575,             0.00027575,             0.00027575
                     33,                 1.4732,                 2.1404,                 1.1945,                 1.1207,                0.52649,                0.38522,                0.41085,                0.19152,                0.50429,                0.37648,                0.39334,                0.16091,                 1.9038,                 2.6513,                  1.717,                  1.444,             0.00026161,             0.00026161,             0.00026161
                     34,                 1.3812,                 1.9667,                 1.0988,                 1.0701,                0.52733,                0.38797,                0.40367,                0.18566,                0.53285,                 0.3937,                0.40423,                0.16826,                 1.9208,                 2.7422,                 1.7398,                 1.4541,             0.00024747,             0.00024747,             0.00024747
                     35,                 1.4093,                 1.9808,                 1.1008,                  1.081,                0.54255,                 0.4092,                0.42201,                0.19951,                0.53426,                  0.398,                0.40892,                0.17638,                 1.8995,                 2.6594,                 1.6701,                 1.4282,             0.00023334,             0.00023334,             0.00023334
                     36,                  1.397,                 2.0033,                 1.1451,                 1.0933,                0.50127,                0.41657,                0.41477,                0.19199,                0.50991,                0.39175,                0.39202,                0.16332,                 1.8963,                 2.7356,                 1.6642,                 1.4168,              0.0002192,              0.0002192,              0.0002192
                     37,                 1.4031,                 1.9773,                 1.1076,                 1.0958,                0.51355,                 0.4116,                0.40554,                0.18675,                0.51023,                0.40802,                0.39321,                0.16082,                  1.919,                 2.7099,                 1.7324,                 1.4334,             0.00020506,             0.00020506,             0.00020506
                     38,                 1.3745,                 1.9252,                 1.0654,                 1.0612,                0.55587,                0.40301,                0.42825,                0.19848,                0.56129,                0.40014,                0.42435,                0.17699,                 1.8937,                  2.722,                 1.6724,                 1.4233,             0.00019092,             0.00019092,             0.00019092
                     39,                 1.3654,                 1.9469,                 1.0493,                  1.079,                 0.4999,                0.41572,                0.42231,                0.19696,                0.55502,                 0.3844,                0.40998,                0.17429,                 1.8872,                 2.6843,                 1.6888,                 1.4048,             0.00017679,             0.00017679,             0.00017679
                     40,                 1.3006,                 1.9071,                 1.0029,                 1.0423,                0.56421,                 0.4087,                0.44214,                0.20946,                0.57112,                  0.398,                0.43019,                0.18264,                 1.8526,                 2.7128,                 1.6701,                 1.3996,             0.00016265,             0.00016265,             0.00016265
                     41,                 1.7604,                 2.5033,                 1.5589,                 1.3621,                0.53074,                0.40515,                0.43505,                0.20518,                0.56216,                0.40229,                0.43492,                0.18742,                 1.8505,                 2.6186,                 1.6211,                 1.4048,             0.00014851,             0.00014851,             0.00014851
                     42,                 1.7252,                 2.4062,                 1.4526,                 1.3498,                0.49523,                0.43951,                0.44071,                0.20593,                 0.5251,                0.41231,                0.43342,                0.18065,                 1.8614,                 2.6172,                 1.6039,                  1.398,             0.00013437,             0.00013437,             0.00013437
                     43,                 1.7076,                 2.4138,                 1.4618,                 1.3334,                0.51928,                0.43164,                0.44614,                0.21214,                 0.5403,                0.42019,                0.44506,                0.18388,                 1.8668,                 2.6353,                 1.5953,                 1.4029,             0.00012024,             0.00012024,             0.00012024
                     44,                 1.6783,                 2.3566,                 1.4029,                 1.3086,                0.54307,                0.43021,                0.45377,                0.21685,                0.55464,                0.43593,                0.45059,                0.18221,                 1.8528,                 2.6352,                 1.5841,                 1.4026,              0.0001061,              0.0001061,              0.0001061
                     45,                 1.6943,                 2.3589,                 1.4174,                 1.3393,                0.55484,                 0.4388,                0.45772,                0.21888,                0.59709,                0.41088,                0.45604,                0.19639,                 1.8297,                 2.6195,                 1.5991,                 1.3776,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                 1.6418,                 2.3603,                 1.3514,                 1.2873,                0.54128,                0.45669,                0.47318,                0.22612,                0.54734,                0.44882,                0.46185,                0.19175,                 1.8378,                 2.6227,                 1.5381,                 1.3843,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                 1.6281,                 2.2601,                 1.3602,                 1.2884,                0.55919,                0.44524,                 0.4712,                0.22499,                 0.5616,                0.42823,                0.45619,                0.18889,                 1.8278,                 2.6497,                 1.5678,                 1.3896,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                 1.6247,                 2.3195,                 1.3198,                 1.2781,                0.54799,                0.44596,                0.47198,                0.22175,                0.55226,                0.44166,                 0.4614,                0.19125,                 1.8321,                 2.6325,                 1.5577,                 1.3806,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                 1.6434,                  2.299,                 1.3128,                 1.2995,                0.54445,                0.45526,                0.47161,                0.22065,                0.56083,                0.44452,                0.45923,                0.18582,                 1.8376,                 2.6532,                 1.5382,                 1.3824,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                  1.582,                 2.2323,                 1.2492,                 1.2671,                0.54312,                0.46242,                0.47861,                0.22404,                0.54733,                0.44882,                0.46646,                0.19581,                 1.8321,                   2.66,                 1.5398,                 1.3883,             2.1277e-05,             2.1277e-05,             2.1277e-05
