                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.6521,                 2.3314,                 1.4213,                 1.1967,                0.43566,                0.32069,                0.30315,                0.13165,                0.42671,                0.31138,                0.28885,                0.11114,                 2.0653,                 2.9841,                 2.0624,                 1.5531,             0.00063271,             0.00063271,             0.00063271
                     25,                 1.6184,                 2.2635,                 1.3693,                 1.1845,                0.47741,                0.32212,                0.30288,                0.13168,                0.46863,                0.30995,                0.29242,                0.11129,                 2.1138,                  3.128,                 2.1053,                  1.544,             0.00062918,             0.00062918,             0.00062918
                     26,                 1.6408,                 2.2937,                 1.3889,                 1.1653,                 0.5108,                0.30064,                0.31284,                0.14319,                 0.5108,                0.30064,                0.30832,                0.12304,                 2.0378,                 2.9663,                 2.1928,                 1.5169,             0.00062564,             0.00062564,             0.00062564
                     27,                 1.6023,                 2.3218,                 1.3878,                 1.1653,                0.48912,                0.36186,                0.36961,                0.16259,                0.46493,                0.34396,                0.33739,                0.13529,                 2.0016,                 2.9195,                 1.8562,                 1.4806,             0.00062211,             0.00062211,             0.00062211
                     28,                 1.6051,                 2.2851,                 1.3943,                 1.1688,                0.44737,                0.37029,                0.35158,                0.15168,                0.46622,                0.34574,                0.32798,                0.13122,                 1.9886,                 2.8518,                 2.1122,                 1.5326,             0.00061857,             0.00061857,             0.00061857
                     29,                 1.6097,                 2.2319,                 1.3396,                 1.1547,                0.41536,                0.35004,                 0.3119,                0.13726,                0.41366,                 0.3486,                 0.2997,                0.11764,                  2.013,                 2.9592,                 2.1652,                 1.4884,             0.00061504,             0.00061504,             0.00061504
                     30,                 1.5897,                 2.2415,                 1.3424,                 1.1671,                0.46648,                0.32355,                 0.2996,                0.13892,                0.47381,                0.32498,                 0.2956,                  0.123,                 2.0253,                 2.9539,                 1.9881,                 1.5169,             0.00061151,             0.00061151,             0.00061151
                     31,                  1.567,                 2.2409,                 1.3029,                 1.1472,                0.51296,                0.35433,                0.36789,                0.16997,                0.49399,                0.34717,                0.35254,                0.15009,                 1.9731,                 2.8076,                 1.8572,                 1.4807,             0.00060797,             0.00060797,             0.00060797
                     32,                 1.6147,                 2.2687,                 1.3342,                 1.1558,                0.47884,                0.35187,                0.35029,                0.15235,                0.46629,                0.34574,                0.33279,                 0.1312,                 2.0446,                 2.8778,                 1.9152,                 1.4989,             0.00060444,             0.00060444,             0.00060444
                     33,                 1.6055,                  2.293,                 1.3557,                 1.1687,                0.47996,                0.32283,                0.32623,                0.15113,                0.46135,                0.31854,                0.31435,                0.13152,                 2.0156,                 2.9019,                 1.9985,                  1.527,              0.0006009,              0.0006009,              0.0006009
                     34,                 1.5167,                 2.1328,                 1.2499,                 1.1123,                0.49037,                0.35648,                0.35839,                0.16123,                0.48641,                0.34932,                0.34584,                0.14297,                 1.9971,                 2.9043,                 1.9127,                 1.4754,             0.00059737,             0.00059737,             0.00059737
                     35,                 1.5532,                 2.1952,                 1.2656,                 1.1354,                0.52195,                0.35092,                0.36772,                 0.1612,                0.51758,                0.34288,                0.35614,                0.14783,                 1.9747,                 2.7905,                 1.8717,                 1.4538,             0.00059383,             0.00059383,             0.00059383
                     36,                 1.5193,                 2.1582,                 1.3021,                 1.1342,                 0.4675,                0.33056,                0.32913,                0.14816,                0.46851,                0.33128,                0.31523,                0.12888,                 2.0189,                 3.1733,                 2.0649,                 1.4848,              0.0005903,              0.0005903,              0.0005903
                     37,                 1.5384,                 2.1441,                 1.2827,                 1.1425,                0.43142,                0.32928,                0.29778,                0.12994,                0.43461,                0.31281,                0.27944,                0.10719,                 2.0077,                 2.8893,                 2.2251,                 1.4948,             0.00058677,             0.00058677,             0.00058677
                     38,                  1.515,                 2.1073,                 1.2301,                 1.1138,                0.44162,                0.35147,                0.31802,                0.14702,                0.43744,                0.34287,                0.30543,                0.12896,                 2.0308,                 2.8919,                 1.9493,                 1.4864,             0.00058323,             0.00058323,             0.00058323
                     39,                 1.5354,                 2.1452,                  1.258,                 1.1355,                 0.5105,                0.35934,                 0.3625,                0.16688,                0.50006,                0.36578,                0.35134,                0.14191,                 1.9737,                 2.8731,                 1.8178,                 1.4786,              0.0005797,              0.0005797,              0.0005797
                     40,                 1.4981,                 2.1394,                 1.2068,                 1.1094,                0.51085,                0.35075,                 0.3698,                0.16505,                0.53727,                0.33495,                 0.3555,                 0.1414,                 1.9889,                 2.8828,                 1.8532,                 1.4985,             0.00057616,             0.00057616,             0.00057616
                     41,                 1.4842,                  2.144,                 1.2182,                 1.1148,                0.46293,                0.35719,                 0.3442,                0.15495,                0.45097,                0.35576,                0.32241,                0.12732,                 2.0117,                 3.0299,                 1.8441,                 1.4727,             0.00057263,             0.00057263,             0.00057263
                     42,                 1.4653,                 2.0919,                 1.1947,                 1.1071,                0.49898,                0.37581,                 0.3769,                0.17377,                0.50084,                0.36006,                0.36359,                0.15052,                 1.9701,                 2.7716,                 1.8689,                 1.4825,             0.00056909,             0.00056909,             0.00056909
                     43,                 1.5002,                 2.1464,                 1.2247,                 1.1302,                 0.4548,                 0.3844,                0.36268,                0.16277,                0.48864,                0.35719,                0.35073,                0.14231,                 1.9774,                 2.8562,                 1.8244,                 1.4566,             0.00056556,             0.00056556,             0.00056556
                     44,                 1.4724,                 2.0631,                 1.1721,                  1.115,                0.47754,                0.35576,                0.36088,                0.16124,                 0.5123,                0.36292,                0.36406,                0.14641,                  2.015,                 2.8938,                 1.8231,                 1.5097,             0.00056203,             0.00056203,             0.00056203
                     45,                 1.4836,                 2.1154,                 1.2282,                  1.118,                0.50321,                0.34574,                0.36559,                0.17216,                0.50368,                0.34145,                0.35861,                0.15257,                 2.0012,                  2.834,                 2.0098,                 1.4746,             0.00055849,             0.00055849,             0.00055849
                     46,                 1.4918,                 2.0782,                 1.1923,                 1.1153,                0.55421,                0.35004,                0.38416,                0.17088,                0.53406,                 0.3487,                0.37066,                0.14241,                 2.0412,                 2.8917,                 1.8685,                 1.4765,             0.00055496,             0.00055496,             0.00055496
                     47,                 1.5162,                 2.1363,                 1.1849,                 1.1284,                0.51885,                0.37652,                0.39494,                0.17948,                0.53251,                0.36936,                0.38558,                0.15582,                 1.9363,                 2.7695,                 1.7546,                 1.4403,             0.00055142,             0.00055142,             0.00055142
                     48,                 1.4531,                 2.0836,                 1.1561,                 1.1025,                0.52955,                0.36578,                0.38759,                0.18103,                0.54359,                0.35892,                0.38067,                0.15222,                 1.9611,                 2.8114,                 1.7297,                 1.4543,             0.00054789,             0.00054789,             0.00054789
                     49,                 1.4397,                 2.0461,                 1.1289,                 1.0969,                0.53888,                0.37366,                0.39156,                0.18006,                0.53903,                0.36006,                0.37361,                0.16018,                 1.9274,                 2.7672,                  1.799,                 1.4383,             0.00054435,             0.00054435,             0.00054435
                     50,                 1.4136,                 2.0322,                 1.1328,                 1.0858,                0.49648,                0.39227,                0.38673,                 0.1744,                0.50052,                0.37444,                0.36865,                0.14413,                  1.968,                 2.9157,                 1.8821,                 1.4608,             0.00054082,             0.00054082,             0.00054082
                     51,                 1.4422,                  2.028,                 1.1318,                 1.1094,                0.46953,                0.35648,                0.35956,                0.16808,                0.46755,                0.35576,                0.35245,                0.14561,                 1.9742,                 2.8903,                 1.8461,                 1.4856,             0.00053728,             0.00053728,             0.00053728
                     52,                 1.4323,                 2.0606,                 1.1145,                 1.0969,                0.57412,                 0.3638,                0.40345,                0.18627,                0.56735,                0.35951,                0.38406,                0.15654,                 1.9609,                 2.8945,                 1.7784,                  1.487,             0.00053375,             0.00053375,             0.00053375
                     53,                 1.4355,                 2.0472,                 1.1657,                 1.1085,                0.54663,                0.34646,                 0.3785,                0.17277,                0.51277,                0.33214,                0.34891,                0.13425,                  1.969,                 2.8257,                 1.7916,                 1.4768,             0.00053022,             0.00053022,             0.00053022
                     54,                 1.3818,                 1.9896,                 1.0933,                 1.0791,                0.48219,                0.36077,                0.35414,                0.15957,                 0.4963,                0.34145,                0.33245,                0.12634,                 2.0304,                  2.891,                 1.8815,                  1.478,             0.00052668,             0.00052668,             0.00052668
                     55,                 1.4469,                 2.0433,                 1.1686,                 1.1121,                0.51285,                0.35505,                0.36954,                 0.1646,                0.51965,                0.34503,                0.35389,                0.13902,                 1.9905,                 2.9639,                 1.8531,                 1.4533,             0.00052315,             0.00052315,             0.00052315
                     56,                 1.3608,                  1.953,                 1.0601,                 1.0694,                0.53725,                0.39143,                0.39795,                 0.1834,                0.53093,                0.39052,                0.38658,                 0.1586,                 1.9643,                 2.7937,                  1.765,                 1.4554,             0.00051961,             0.00051961,             0.00051961
                     57,                 1.4286,                 2.0145,                 1.1056,                  1.098,                0.56522,                0.37079,                0.39492,                0.17664,                0.54618,                0.36435,                0.37252,                0.15519,                 1.9971,                 2.8562,                 1.8315,                 1.4842,             0.00051608,             0.00051608,             0.00051608
                     58,                 1.3673,                 1.9455,                 1.0553,                 1.0676,                0.51043,                0.39513,                0.38235,                0.17897,                0.51168,                0.38153,                0.36203,                0.15364,                 1.9566,                 2.8338,                 1.8107,                 1.4588,             0.00051254,             0.00051254,             0.00051254
                     59,                 1.4051,                 1.9688,                 1.1183,                 1.0895,                0.51502,                0.39513,                0.39465,                0.17884,                0.50481,                0.39084,                0.38178,                0.15499,                 1.9673,                 2.8323,                  1.787,                 1.4429,             0.00050901,             0.00050901,             0.00050901
                     60,                 1.3895,                 2.0149,                 1.1124,                 1.0863,                0.48788,                0.34145,                0.33851,                0.15281,                0.48775,                0.34288,                 0.3298,                0.12846,                  1.975,                  2.882,                  1.906,                 1.4486,             0.00050548,             0.00050548,             0.00050548
                     61,                 1.3697,                 1.9855,                 1.0462,                 1.0769,                0.52521,                0.40873,                0.41622,                 0.1937,                0.50497,                0.39298,                0.38246,                0.15332,                 1.9435,                 2.8617,                 1.7761,                 1.4513,             0.00050194,             0.00050194,             0.00050194
                     62,                 1.3604,                 1.9182,                 1.0689,                 1.0774,                0.54382,                0.39596,                0.41594,                0.19315,                0.53694,                0.39095,                0.40008,                0.16161,                 1.9286,                 2.7623,                 1.7601,                 1.4333,             0.00049841,             0.00049841,             0.00049841
                     63,                 1.4013,                 2.0017,                 1.0746,                 1.0893,                0.53429,                 0.3909,                0.41002,                0.18236,                0.52524,                0.38725,                0.38986,                0.16256,                  1.968,                 2.8757,                 1.6892,                 1.4675,             0.00049487,             0.00049487,             0.00049487
