                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                  1.348,                 2.0503,                  1.154,                 1.1617,                0.37523,                0.26628,                0.23963,                0.09986,                0.37247,                0.26986,                0.23903,                0.09389,                 2.0755,                 2.8354,                 2.8946,                 1.6437,             0.00057263,             0.00057263,             0.00057263
                     12,                 1.3285,                 1.9932,                 1.1436,                 1.1503,                0.39314,                0.24338,                0.22466,                0.09738,                0.41828,                0.24397,                0.22416,                0.08502,                   2.06,                 2.9205,                 2.4953,                 1.6211,             0.00055849,             0.00055849,             0.00055849
                     13,                 1.3392,                 2.0492,                 1.1317,                 1.1364,                0.39699,                0.31527,                0.26604,                0.10944,                0.38832,                0.30447,                0.24938,                0.09068,                 1.9816,                 2.8059,                 3.0157,                 1.5664,             0.00054435,             0.00054435,             0.00054435
                     14,                 1.2811,                 1.9779,                 1.0827,                 1.1144,                0.40174,                0.29778,                0.25454,                0.10794,                0.40069,                0.29062,                0.24765,                0.09183,                 1.9281,                  2.788,                 2.8349,                 1.5998,             0.00053022,             0.00053022,             0.00053022
                     15,                 1.2884,                 1.9545,                 1.1188,                 1.1583,                0.44929,                0.29993,                  0.304,                0.12988,                0.42256,                0.30224,                0.28436,                0.11298,                 1.9872,                 2.7338,                 2.5642,                  1.572,             0.00051608,             0.00051608,             0.00051608
                     16,                 1.2558,                 1.8775,                 1.0533,                  1.126,                0.43318,                0.32283,                0.30912,                0.13365,                0.45124,                0.30709,                0.30324,                0.11598,                 1.9528,                 2.8042,                 2.5852,                  1.535,             0.00050194,             0.00050194,             0.00050194
                     17,                 1.2022,                 1.8468,                 1.0109,                 1.0941,                0.44427,                0.33142,                0.30266,                0.13434,                0.44874,                 0.3257,                0.29083,                0.11729,                 1.9575,                 2.7497,                 2.8467,                 1.5707,              0.0004878,              0.0004878,              0.0004878
                     18,                 1.2038,                 1.8056,                  1.011,                 1.1051,                0.47004,                0.28704,                0.29992,                0.12557,                0.45277,                0.27774,                0.27921,                0.10538,                 2.0007,                 2.7008,                 2.4377,                 1.5542,             0.00047367,             0.00047367,             0.00047367
                     19,                 1.2004,                 1.8268,                0.99028,                 1.0994,                0.48433,                0.34073,                0.33063,                0.14282,                0.46708,                0.33188,                0.31868,                0.11923,                 1.9114,                 2.6912,                 2.3696,                 1.5227,             0.00045953,             0.00045953,             0.00045953
                     20,                 1.1431,                  1.736,                0.95669,                 1.0763,                0.50901,                0.32578,                 0.3361,                0.14691,                0.50322,                0.31997,                0.32241,                0.12549,                 1.8909,                 2.6595,                 2.5505,                 1.5206,             0.00044539,             0.00044539,             0.00044539
                     21,                 1.1484,                 1.8015,                0.99986,                 1.0846,                 0.4708,                0.31067,                0.31352,                0.13935,                0.46537,                0.30709,                 0.3089,                0.12467,                 1.9162,                 2.6938,                 2.3505,                 1.5623,             0.00043126,             0.00043126,             0.00043126
                     22,                 1.1406,                  1.736,                0.94904,                 1.0764,                0.50283,                0.31204,                0.31837,                0.14128,                0.51362,                 0.2985,                0.30835,                0.11977,                 1.9257,                 2.6861,                 2.4474,                 1.5541,             0.00041712,             0.00041712,             0.00041712
                     23,                 1.1252,                 1.7465,                0.96141,                 1.0831,                  0.492,                0.32785,                0.33396,                0.14748,                0.48371,                0.32057,                0.31894,                0.12676,                 1.8906,                 2.6063,                 2.2837,                 1.5282,             0.00040298,             0.00040298,             0.00040298
                     24,                 1.0983,                  1.727,                0.96025,                 1.0626,                 0.5032,                0.34073,                0.34834,                0.15943,                0.50301,                0.34001,                0.34969,                0.14426,                 1.8683,                 2.6031,                 2.2363,                 1.5061,             0.00038884,             0.00038884,             0.00038884
                     25,                 1.0904,                 1.7286,                0.92137,                 1.0737,                0.49845,                0.33787,                0.35921,                0.16342,                0.51595,                0.32928,                0.35584,                0.14639,                 1.8902,                 2.6386,                 2.2501,                 1.4969,             0.00037471,             0.00037471,             0.00037471
                     26,                 1.0725,                 1.6707,                0.90838,                 1.0577,                0.43023,                0.40014,                0.36368,                0.15844,                0.41484,                0.38583,                0.34492,                 0.1371,                 1.8636,                 2.5796,                 2.5471,                 1.4996,             0.00036057,             0.00036057,             0.00036057
                     27,                 1.0698,                 1.6738,                0.91906,                 1.0658,                0.50443,                0.33286,                0.35613,                0.15973,                0.48683,                0.33818,                0.34806,                0.13915,                 1.8484,                 2.6432,                 2.2395,                 1.4782,             0.00034643,             0.00034643,             0.00034643
                     28,                 1.0567,                 1.6432,                0.88899,                 1.0443,                0.48024,                 0.3665,                0.35369,                0.15521,                0.49519,                0.36163,                0.35128,                0.13533,                  1.881,                 2.6701,                 2.1894,                 1.5239,              0.0003323,              0.0003323,              0.0003323
                     29,                 1.0204,                 1.5899,                0.84529,                 1.0398,                  0.498,                0.34932,                0.36727,                0.16511,                0.51198,                0.35004,                0.36565,                0.14716,                 1.8152,                 2.5622,                 2.1081,                 1.4741,             0.00031816,             0.00031816,             0.00031816
                     30,                 1.0559,                 1.6101,                0.86753,                  1.054,                0.48826,                0.37581,                0.37338,                0.17161,                0.49399,                0.37151,                0.36644,                0.15212,                 1.8315,                 2.5876,                 2.2388,                 1.4994,             0.00030402,             0.00030402,             0.00030402
                     31,                 1.0282,                 1.6285,                0.86652,                 1.0601,                0.50272,                0.37366,                0.37093,                0.16995,                0.49329,                 0.3622,                0.35626,                0.14376,                 1.8334,                 2.5756,                 2.6555,                 1.4909,             0.00028988,             0.00028988,             0.00028988
                     32,                 1.0152,                 1.5916,                 0.8249,                 1.0408,                0.54865,                 0.3437,                0.36662,                0.17215,                 0.5566,                0.34216,                0.35943,                0.15202,                 1.8173,                 2.5145,                 2.1838,                 1.4608,             0.00027575,             0.00027575,             0.00027575
                     33,                0.98352,                 1.5465,                0.83301,                 1.0284,                0.51288,                0.37509,                0.37657,                0.17459,                0.51348,                0.36435,                0.36307,                0.14859,                 1.8465,                 2.5857,                 2.1297,                  1.482,             0.00026161,             0.00026161,             0.00026161
                     34,                0.97226,                 1.4789,                0.81945,                 1.0225,                0.49962,                0.38941,                0.37696,                0.16879,                0.50122,                0.38941,                0.37055,                0.14729,                 1.8331,                 2.5909,                 2.2981,                 1.4623,             0.00024747,             0.00024747,             0.00024747
                     35,                0.95767,                   1.51,                0.81901,                 1.0312,                0.50669,                0.37294,                   0.38,                0.17828,                0.52714,                 0.3622,                0.37611,                0.15636,                 1.7833,                 2.5791,                 2.1594,                  1.465,             0.00023334,             0.00023334,             0.00023334
                     36,                0.96768,                 1.5273,                0.82757,                 1.0289,                 0.4861,                0.36793,                0.37414,                0.17575,                0.51002,                0.36006,                 0.3693,                0.15427,                 1.8074,                 2.5153,                 2.1387,                 1.4601,              0.0002192,              0.0002192,              0.0002192
                     37,                0.92979,                 1.4424,                0.76977,                 1.0132,                0.52761,                0.40295,                0.41274,                0.18877,                0.52465,                0.39943,                0.40318,                0.16312,                 1.8002,                 2.5214,                 2.2479,                  1.449,             0.00020506,             0.00020506,             0.00020506
                     38,                0.92808,                 1.4492,                0.76701,                 1.0142,                0.51796,                  0.398,                0.39979,                0.18148,                0.53025,                0.37573,                 0.3828,                0.15256,                 1.8175,                  2.561,                 2.3091,                 1.4603,             0.00019092,             0.00019092,             0.00019092
                     39,                0.93924,                 1.4672,                0.77949,                 1.0248,                0.53746,                0.38511,                0.40421,                0.18864,                0.53346,                0.38224,                0.39788,                0.16578,                 1.8264,                 2.5261,                 2.1782,                 1.4607,             0.00017679,             0.00017679,             0.00017679
                     40,                0.91368,                 1.4597,                0.75372,                 1.0194,                 0.5272,                0.37581,                0.39682,                0.18468,                0.53376,                0.36303,                0.38433,                0.15777,                 1.8275,                 2.5535,                  2.196,                 1.4786,             0.00016265,             0.00016265,             0.00016265
                     41,                 1.7318,                 2.4803,                 1.6089,                 1.4504,                0.51339,                0.41303,                0.42093,                0.19533,                0.52656,                0.41374,                0.41532,                  0.173,                  1.771,                 2.4535,                 2.7094,                 1.4417,             0.00014851,             0.00014851,             0.00014851
                     42,                 1.7047,                 2.4335,                 1.5348,                 1.4146,                0.52748,                0.41661,                0.42585,                0.19429,                 0.5286,                0.40134,                0.41502,                0.17291,                  1.784,                 2.4791,                 2.3152,                 1.4424,             0.00013437,             0.00013437,             0.00013437
                     43,                   1.69,                 2.4169,                 1.5315,                 1.4258,                0.52065,                0.41208,                0.42432,                0.20064,                0.51895,                0.40515,                0.41456,                0.17261,                 1.7539,                 2.4631,                 2.1282,                 1.4311,             0.00012024,             0.00012024,             0.00012024
                     44,                 1.6896,                  2.365,                 1.4552,                 1.4259,                0.53225,                 0.4116,                0.42988,                0.19989,                0.55296,                0.41446,                0.43102,                0.17481,                 1.7561,                 2.4521,                 2.1931,                 1.4128,              0.0001061,              0.0001061,              0.0001061
                     45,                 1.5859,                 2.3529,                 1.4451,                 1.3823,                0.50313,                0.42591,                0.42216,                0.19865,                0.50497,                0.41231,                0.40586,                 0.1748,                 1.7911,                 2.4814,                   1.98,                 1.4419,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                 1.5994,                 2.3311,                  1.404,                 1.3826,                0.52529,                0.42878,                0.43815,                0.20681,                0.55968,                0.41231,                0.43305,                0.17808,                 1.7794,                  2.461,                 2.0976,                 1.4278,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                 1.5993,                 2.2498,                 1.3696,                 1.3642,                 0.5278,                 0.4388,                0.44657,                 0.2078,                0.56274,                 0.4209,                0.43957,                0.18294,                 1.7772,                 2.4704,                 2.0723,                 1.4378,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                 1.5815,                 2.2783,                 1.3521,                 1.3497,                0.55839,                0.42813,                0.44766,                0.21533,                 0.5832,                 0.4209,                0.44012,                0.18587,                 1.7623,                 2.4686,                 2.1291,                 1.4374,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                 1.5894,                 2.2598,                 1.3297,                 1.3744,                0.53729,                0.44524,                0.45233,                0.21486,                0.54377,                0.43665,                0.43892,                0.18573,                 1.7714,                 2.4604,                 1.9869,                 1.4266,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                 1.5404,                 2.2078,                 1.2792,                 1.3431,                0.55512,                0.44094,                0.44975,                0.21655,                 0.5575,                0.43092,                0.43743,                0.18332,                 1.7611,                 2.4595,                 2.0156,                 1.4239,             2.1277e-05,             2.1277e-05,             2.1277e-05
