                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.7912,                  2.493,                 1.6934,                 1.2272,                0.41469,                0.33787,                0.29919,                0.12065,                0.40679,                0.33142,                0.28736,                0.10729,                 2.0763,                 3.0392,                 2.0962,                 1.4914,             0.00057263,             0.00057263,             0.00057263
                     12,                 1.7792,                 2.4627,                 1.6939,                 1.2205,                 0.4715,                0.27702,                0.27587,                0.11356,                0.43579,                0.26915,                0.25406,                 0.0904,                 2.1042,                 3.0257,                  2.083,                 1.4559,             0.00055849,             0.00055849,             0.00055849
                     13,                  1.725,                 2.4489,                 1.5847,                 1.1915,                0.43254,                0.30827,                 0.3076,                0.13485,                0.42651,                0.30398,                0.29391,                 0.1169,                 1.9823,                 2.8267,                 1.9569,                 1.4389,             0.00054435,             0.00054435,             0.00054435
                     14,                 1.7111,                 2.4385,                 1.5418,                  1.185,                 0.4709,                0.33286,                0.31552,                0.14406,                 0.4744,                0.32785,                 0.3045,                0.12763,                 1.9565,                 2.7574,                 1.9994,                 1.4314,             0.00053022,             0.00053022,             0.00053022
                     15,                 1.6885,                 2.3718,                 1.5494,                 1.1639,                0.43311,                0.32283,                 0.2952,                0.12513,                0.41951,                0.31424,                0.27541,                0.10181,                  2.122,                 3.0163,                  2.061,                 1.4743,             0.00051608,             0.00051608,             0.00051608
                     16,                 1.7219,                 2.3966,                 1.5077,                 1.1983,                0.44169,                0.32999,                0.32451,                0.14189,                0.44259,                0.33429,                0.32343,                0.12917,                 1.9767,                   2.78,                 1.9325,                 1.4699,             0.00050194,             0.00050194,             0.00050194
                     17,                 1.6496,                 2.2982,                 1.4864,                 1.1505,                0.46214,                0.34503,                0.33631,                0.14156,                0.44259,                0.34359,                0.31623,                 0.1158,                 2.0055,                  2.834,                 1.9204,                 1.4444,              0.0004878,              0.0004878,              0.0004878
                     18,                 1.6279,                 2.2836,                 1.4141,                 1.1439,                0.50269,                0.34949,                0.35056,                0.15643,                0.48736,                0.34431,                0.33767,                0.14273,                 1.9744,                 2.7451,                  1.863,                 1.4191,             0.00047367,             0.00047367,             0.00047367
                     19,                 1.6173,                 2.2834,                 1.4153,                  1.159,                0.46082,                0.34574,                0.34564,                0.14884,                0.44423,                0.33214,                0.32308,                 0.1252,                 1.9731,                 2.7084,                  1.919,                 1.4186,             0.00045953,             0.00045953,             0.00045953
                     20,                 1.5772,                 2.1854,                 1.3519,                 1.1238,                0.51264,                0.33807,                0.34314,                0.15346,                0.50045,                0.31409,                0.31729,                0.13038,                 1.9527,                 2.7447,                 1.9039,                 1.4222,             0.00044539,             0.00044539,             0.00044539
                     21,                 1.5594,                 2.2322,                 1.3262,                 1.1148,                0.45834,                0.36888,                0.36819,                0.16652,                0.48584,                0.35719,                0.35897,                0.14868,                 1.9675,                 2.7477,                 1.8232,                 1.4073,             0.00043126,             0.00043126,             0.00043126
                     22,                 1.5454,                  2.178,                 1.3134,                 1.1151,                0.53732,                0.33142,                0.36865,                0.17162,                0.50426,                0.35791,                0.36214,                0.15179,                 1.9862,                 2.7297,                 1.8346,                 1.4085,             0.00041712,             0.00041712,             0.00041712
                     23,                 1.5452,                 2.1991,                 1.2969,                 1.1242,                0.49292,                0.38869,                0.39059,                0.17564,                0.48566,                0.38082,                0.36579,                0.14797,                 1.9368,                 2.7697,                 1.8632,                 1.4226,             0.00040298,             0.00040298,             0.00040298
                     24,                  1.501,                 2.1709,                 1.2432,                 1.1087,                0.49193,                0.33286,                0.34993,                0.15598,                0.46964,                0.31496,                0.32281,                0.12561,                  1.953,                  2.799,                  1.871,                 1.4052,             0.00038884,             0.00038884,             0.00038884
                     25,                 1.4599,                 2.1169,                 1.1982,                  1.093,                 0.5129,                0.37687,                0.38597,                 0.1766,                0.50622,                0.37008,                0.37102,                 0.1561,                 1.9187,                 2.6988,                 1.7833,                 1.3982,             0.00037471,             0.00037471,             0.00037471
                     26,                 1.4632,                 2.0282,                 1.1888,                 1.0919,                0.54357,                0.35718,                0.36543,                0.17264,                0.53238,                0.34431,                0.35254,                  0.155,                 1.9403,                 2.7784,                 1.8854,                 1.4239,             0.00036057,             0.00036057,             0.00036057
                     27,                 1.4895,                 2.1639,                 1.2542,                 1.1107,                 0.5112,                0.37151,                0.39047,                0.18066,                0.50565,                0.35719,                0.36524,                0.15434,                 1.8935,                  2.644,                 1.8117,                 1.3794,             0.00034643,             0.00034643,             0.00034643
                     28,                 1.4744,                 2.1148,                 1.2252,                  1.095,                0.53946,                0.37223,                0.40313,                0.18696,                   0.53,                0.36149,                0.38285,                0.16379,                 1.9126,                 2.7075,                  1.774,                 1.4054,              0.0003323,              0.0003323,              0.0003323
                     29,                 1.4452,                 2.0358,                 1.1445,                 1.0778,                0.52495,                0.39629,                0.40485,                0.18649,                0.51278,                0.38797,                0.39002,                0.16203,                 1.9197,                  2.731,                 1.7572,                 1.3739,             0.00031816,             0.00031816,             0.00031816
                     30,                 1.4473,                 2.0391,                 1.1786,                 1.0832,                 0.5167,                 0.3937,                0.40423,                0.18698,                0.50218,                 0.3957,                0.39485,                0.16178,                 1.8901,                 2.7249,                 1.7165,                 1.3644,             0.00030402,             0.00030402,             0.00030402
                     31,                 1.4122,                 2.0197,                 1.1206,                 1.0656,                0.48774,                0.37758,                0.37907,                0.17995,                0.50199,                0.36364,                 0.3672,                0.15937,                 1.9445,                 2.6762,                 1.8174,                 1.4035,             0.00028988,             0.00028988,             0.00028988
                     32,                 1.4337,                 2.0474,                 1.1121,                   1.07,                0.56574,                0.36936,                0.40185,                0.18856,                0.53232,                 0.3665,                0.37942,                0.16006,                 1.9102,                 2.7151,                 1.7401,                 1.3711,             0.00027575,             0.00027575,             0.00027575
                     33,                 1.4292,                 2.0453,                 1.1532,                 1.0853,                0.50398,                0.38296,                0.39803,                0.18898,                0.53709,                0.36149,                0.37606,                0.15931,                 1.8622,                 2.7186,                 1.7108,                 1.3462,             0.00026161,             0.00026161,             0.00026161
                     34,                 1.3475,                 1.9267,                 1.0691,                 1.0419,                0.52745,                0.37509,                0.39745,                0.18737,                0.53476,                0.37938,                0.39362,                 0.1657,                 1.8627,                 2.6904,                 1.6603,                 1.3326,             0.00024747,             0.00024747,             0.00024747
                     35,                 1.3591,                 1.9266,                 1.0617,                 1.0448,                 0.5146,                0.38941,                 0.3992,                0.18924,                0.51124,                0.37795,                0.38586,                0.16445,                 1.8946,                 2.6892,                 1.7207,                 1.3751,             0.00023334,             0.00023334,             0.00023334
                     36,                 1.3595,                 1.9682,                 1.1111,                 1.0638,                0.52601,                0.40014,                0.41037,                0.18919,                0.52601,                0.40014,                0.39539,                0.16855,                 1.8947,                 2.6705,                 1.7161,                 1.3583,              0.0002192,              0.0002192,              0.0002192
                     37,                 1.3164,                  1.876,                 1.0358,                 1.0301,                0.54007,                0.39926,                0.41832,                0.19564,                0.54408,                0.39298,                 0.4016,                0.17088,                 1.8723,                 2.6813,                 1.6927,                 1.3431,             0.00020506,             0.00020506,             0.00020506
                     38,                 1.3121,                 1.8278,                  1.007,                  1.031,                0.49779,                 0.4321,                0.42487,                0.20053,                0.51105,                0.41446,                0.40892,                0.16925,                 1.8724,                 2.7061,                 1.6596,                 1.3336,             0.00019092,             0.00019092,             0.00019092
                     39,                 1.3179,                 1.8897,                 1.0277,                 1.0479,                0.51499,                0.42233,                0.42406,                0.20169,                0.50285,                0.39822,                0.39832,                0.16966,                 1.8721,                 2.6488,                 1.6646,                 1.3386,             0.00017679,             0.00017679,             0.00017679
                     40,                 1.2495,                 1.8417,                0.96336,                 1.0152,                 0.5181,                0.40789,                0.42684,                0.19448,                0.55116,                0.38296,                0.40962,                0.16576,                 1.8866,                 2.6949,                 1.6496,                 1.3522,             0.00016265,             0.00016265,             0.00016265
                     41,                 1.6976,                 2.4584,                 1.4877,                 1.2916,                0.54913,                0.41303,                0.44122,                0.20821,                0.55011,                0.40229,                0.43098,                0.18403,                 1.8629,                 2.5729,                  1.613,                 1.3435,             0.00014851,             0.00014851,             0.00014851
                     42,                  1.662,                 2.3356,                 1.4066,                   1.27,                0.54916,                0.41016,                0.44346,                0.20462,                0.52993,                0.41231,                0.42924,                0.17963,                 1.8704,                 2.5862,                  1.608,                 1.3481,             0.00013437,             0.00013437,             0.00013437
                     43,                 1.6595,                  2.335,                 1.4049,                 1.2639,                0.53732,                0.43808,                0.45304,                0.21274,                0.55088,                0.42305,                0.44237,                 0.1879,                 1.8521,                 2.5964,                 1.5767,                 1.3366,             0.00012024,             0.00012024,             0.00012024
                     44,                 1.6282,                 2.2737,                 1.3313,                 1.2378,                0.53908,                0.42949,                0.44883,                0.21256,                0.52743,                0.41804,                0.43209,                0.18085,                  1.841,                 2.5959,                 1.6032,                 1.3356,              0.0001061,              0.0001061,              0.0001061
                     45,                 1.6215,                 2.2792,                 1.3564,                 1.2554,                0.54442,                 0.4209,                0.45035,                0.21133,                0.55931,                0.42162,                0.44347,                0.18806,                 1.8674,                 2.6271,                 1.5955,                 1.3326,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                 1.5751,                  2.261,                 1.2777,                 1.2132,                0.57248,                0.43092,                0.46276,                0.22173,                0.57228,                0.43021,                0.45159,                 0.1925,                 1.8467,                 2.6174,                 1.5762,                 1.3349,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                 1.5814,                 2.1782,                 1.2936,                 1.2287,                 0.5678,                0.41875,                0.45637,                0.21864,                0.57626,                0.41762,                0.44294,                0.18687,                  1.846,                 2.6619,                 1.5812,                 1.3207,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                 1.5505,                 2.2237,                 1.2648,                 1.2029,                0.53773,                0.45884,                0.46806,                0.22054,                0.53937,                0.44882,                0.45048,                 0.1899,                 1.8318,                 2.6372,                 1.5929,                 1.3248,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                 1.5774,                 2.2011,                 1.2456,                 1.2257,                  0.536,                0.45884,                0.46589,                0.21806,                0.55788,                0.42362,                0.44838,                0.18822,                 1.8551,                 2.6637,                 1.6045,                 1.3281,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                 1.5318,                 2.1622,                 1.1857,                  1.194,                0.59252,                0.42019,                0.46687,                0.21986,                0.59353,                 0.4209,                0.45095,                 0.1897,                  1.852,                 2.6571,                 1.5818,                 1.3327,             2.1277e-05,             2.1277e-05,             2.1277e-05
