                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.6481,                 2.3154,                 1.3717,                 1.1951,                0.36187,                0.32427,                0.26508,                0.11357,                0.37654,                0.32856,                0.26672,                0.10747,                 2.0981,                 3.0105,                 2.6224,                 1.6332,             0.00067866,             0.00067866,             0.00067866
                     12,                 1.5443,                  2.247,                 1.3192,                 1.1617,                0.40639,                0.25054,                0.23198,                0.09789,                0.39478,                0.24338,                0.22003,                0.08803,                 2.1781,                 3.0492,                 2.4005,                 1.7186,             0.00067512,             0.00067512,             0.00067512
                     13,                 1.5203,                 2.1951,                 1.2959,                  1.135,                0.35521,                0.29062,                0.23535,                0.09636,                0.34221,                0.27487,                 0.2118,                0.07539,                   2.28,                 3.4884,                 2.4689,                 1.7026,             0.00067159,             0.00067159,             0.00067159
                     14,                 1.5714,                 2.2525,                  1.258,                 1.1494,                0.43651,                0.31782,                0.29745,                0.12474,                 0.4062,                0.32641,                0.28604,                0.11048,                 2.1197,                 2.9866,                 2.0644,                 1.6441,             0.00066805,             0.00066805,             0.00066805
                     15,                 1.5054,                 2.1766,                 1.2238,                 1.1435,                0.39626,                0.31243,                0.28221,                0.11249,                 0.4025,                 0.3033,                0.26693,                0.10117,                  2.186,                 3.1442,                  2.293,                  1.708,             0.00066452,             0.00066452,             0.00066452
                     16,                 1.4923,                 2.1643,                 1.2069,                 1.1489,                0.42587,                0.28848,                0.26214,                0.11068,                0.37824,                0.28919,                0.24572,                0.09344,                 2.0949,                 3.0828,                 2.1848,                 1.6338,             0.00066099,             0.00066099,             0.00066099
                     17,                 1.4561,                 2.1143,                 1.1598,                 1.0919,                0.42752,                0.29062,                0.27783,                0.12363,                0.43372,                 0.2942,                0.27572,                 0.1117,                 2.1368,                 2.9933,                  2.168,                 1.6536,             0.00065745,             0.00065745,             0.00065745
                     18,                 1.4436,                 2.0915,                 1.1649,                  1.115,                0.47575,                0.30637,                 0.3108,                0.13338,                 0.4355,                0.30704,                0.29041,                0.11386,                 2.0974,                 2.9035,                 2.0514,                 1.6463,             0.00065392,             0.00065392,             0.00065392
                     19,                 1.4418,                 2.1064,                 1.1514,                 1.1281,                0.50195,                0.30709,                0.32484,                0.14727,                0.49306,                0.30995,                0.32334,                0.13756,                 2.0807,                 3.0176,                 2.0154,                 1.6459,             0.00065038,             0.00065038,             0.00065038
                     20,                 1.4048,                 2.0465,                 1.0996,                 1.0788,                0.46557,                0.35218,                0.33857,                0.14109,                 0.4499,                0.33286,                0.31131,                0.12135,                 2.0612,                 2.8984,                 2.0624,                 1.5765,             0.00064685,             0.00064685,             0.00064685
                     21,                  1.403,                 2.0517,                 1.1101,                 1.0969,                0.43862,                0.30565,                0.29559,                0.12961,                0.46753,                0.29349,                0.28028,                0.10757,                 2.0762,                  3.028,                 2.0681,                 1.6055,             0.00064331,             0.00064331,             0.00064331
                     22,                 1.3868,                 2.0022,                 1.0865,                 1.1034,                0.45505,                0.33286,                0.30606,                0.12845,                0.45437,                0.32999,                0.29493,                0.11642,                 2.0941,                 3.0008,                 2.0677,                 1.6167,             0.00063978,             0.00063978,             0.00063978
                     23,                 1.3618,                  2.017,                 1.0742,                 1.0815,                0.48353,                0.31854,                0.31337,                0.13836,                0.43926,                0.31782,                0.29412,                0.11814,                 2.0595,                 3.0223,                 2.0567,                  1.596,             0.00063625,             0.00063625,             0.00063625
                     24,                 1.3338,                 1.9734,                 1.0531,                 1.0724,                0.45027,                0.32541,                0.32003,                0.14056,                0.45324,                0.32755,                0.30912,                0.11816,                 2.0659,                 2.9859,                 2.0685,                 1.6105,             0.00063271,             0.00063271,             0.00063271
                     25,                 1.3463,                 1.9258,                 1.0622,                 1.0751,                 0.4471,                0.35482,                0.33143,                0.14379,                0.43333,                0.36149,                 0.3189,                0.12945,                 2.0475,                 2.9449,                 2.0793,                  1.585,             0.00062918,             0.00062918,             0.00062918
                     26,                 1.3221,                 1.9153,                 1.0175,                 1.0656,                0.46982,                0.34145,                0.33882,                0.15074,                0.47278,                0.34359,                0.33515,                0.12931,                 2.0323,                 2.8806,                 1.9359,                 1.5873,             0.00062564,             0.00062564,             0.00062564
                     27,                 1.3202,                 1.9786,                 1.0306,                 1.0667,                0.43854,                 0.3622,                0.31506,                0.13157,                0.44381,                0.34932,                0.30214,                0.11394,                 2.0825,                 2.9475,                 2.1435,                  1.562,             0.00062211,             0.00062211,             0.00062211
                     28,                 1.3203,                 1.9387,                 1.0313,                 1.0511,                0.48538,                0.32856,                0.32516,                 0.1403,                0.46121,                0.33214,                0.30465,                0.11707,                 2.0657,                 2.9029,                 2.0543,                 1.5607,             0.00061857,             0.00061857,             0.00061857
                     29,                  1.288,                 1.8223,                0.99447,                 1.0558,                0.49356,                0.33787,                 0.3493,                0.16103,                0.49781,                0.35218,                0.35152,                0.14381,                 2.0056,                 2.8283,                 1.9194,                  1.569,             0.00061504,             0.00061504,             0.00061504
                     30,                  1.271,                 1.8622,                0.98835,                 1.0507,                0.49554,                0.36002,                 0.3619,                 0.1604,                0.49869,                0.34646,                0.33555,                0.13395,                 2.0492,                 2.8981,                 1.9644,                 1.5673,             0.00061151,             0.00061151,             0.00061151
                     31,                 1.2907,                 1.8576,                0.99352,                 1.0661,                0.50543,                0.33071,                0.33745,                 0.1487,                0.49876,                0.32409,                0.32104,                0.12572,                 2.0645,                 3.0729,                 2.1272,                 1.5826,             0.00060797,             0.00060797,             0.00060797
                     32,                 1.2785,                 1.8979,                0.96432,                 1.0497,                0.52783,                0.34569,                0.36397,                0.16488,                0.50908,                0.35705,                0.35057,                0.13837,                 2.0075,                 2.8395,                 1.8812,                 1.5547,             0.00060444,             0.00060444,             0.00060444
                     33,                 1.2766,                 1.8683,                0.98829,                 1.0633,                0.47861,                 0.3476,                0.34495,                0.15141,                  0.487,                0.33637,                0.33016,                0.13384,                 2.0619,                 2.9125,                 1.9611,                 1.5776,              0.0006009,              0.0006009,              0.0006009
                     34,                 1.2341,                 1.8103,                0.94491,                 1.0315,                0.47154,                0.36292,                0.35299,                0.15804,                0.46817,                0.36149,                0.34365,                0.13308,                 2.0047,                 2.8898,                  1.941,                 1.5723,             0.00059737,             0.00059737,             0.00059737
                     35,                 1.2295,                 1.8256,                0.93976,                 1.0339,                0.52079,                0.34359,                0.36314,                0.16363,                0.52428,                0.34145,                 0.3577,                0.14087,                 2.0268,                  2.915,                    1.9,                 1.5656,             0.00059383,             0.00059383,             0.00059383
                     36,                 1.2375,                 1.8126,                0.94293,                 1.0285,                0.52285,                0.33644,                0.35728,                0.16356,                0.52323,                0.34001,                0.35154,                0.14492,                  1.965,                 2.8216,                 1.8838,                 1.5448,              0.0005903,              0.0005903,              0.0005903
                     37,                  1.222,                 1.7888,                   0.92,                 1.0347,                0.51227,                0.33286,                0.34686,                 0.1517,                0.50571,                0.33142,                0.32214,                0.12158,                 2.0288,                 2.8965,                 1.9634,                 1.5688,             0.00058677,             0.00058677,             0.00058677
                     38,                 1.2084,                 1.7647,                0.94019,                 1.0338,                0.47658,                0.36793,                0.35421,                0.15437,                0.48544,                0.36265,                0.33653,                0.13197,                 2.0135,                 2.9094,                 1.9293,                 1.5697,             0.00058323,             0.00058323,             0.00058323
                     39,                 1.1944,                 1.7072,                0.91286,                 1.0227,                0.46894,                0.39012,                0.37906,                0.16588,                0.48481,                0.35791,                0.35104,                 0.1365,                 1.9862,                 2.7995,                 1.8878,                 1.5485,              0.0005797,              0.0005797,              0.0005797
                     40,                 1.1915,                 1.7932,                0.89915,                 1.0295,                0.53963,                0.34216,                0.37812,                0.16999,                0.54305,                0.34113,                0.36209,                0.14775,                 1.9877,                 2.9127,                 1.9405,                 1.5632,             0.00057616,             0.00057616,             0.00057616
                     41,                 1.1775,                  1.723,                0.88732,                 1.0145,                0.45577,                0.37886,                0.35884,                0.15715,                 0.4765,                0.36865,                0.34087,                0.13245,                 1.9998,                 2.8923,                 1.8928,                 1.5469,             0.00057263,             0.00057263,             0.00057263
                     42,                 1.1741,                 1.7016,                0.87672,                 1.0203,                0.54297,                 0.3665,                0.38894,                0.17238,                0.53883,                0.36215,                0.36576,                 0.1358,                 1.9935,                 2.9228,                 1.9208,                 1.5359,             0.00056909,             0.00056909,             0.00056909
                     43,                  1.166,                 1.7255,                0.88071,                 1.0206,                0.55242,                0.35934,                0.39681,                0.18062,                 0.5164,                0.36006,                0.37663,                0.15593,                 1.9644,                 2.8457,                 1.8319,                 1.5477,             0.00056556,             0.00056556,             0.00056556
                     44,                 1.1177,                 1.6375,                0.84483,                0.98942,                 0.5668,                0.38082,                0.39785,                0.17961,                0.56894,                0.38225,                0.37845,                0.15029,                  1.991,                 2.9066,                 1.8215,                 1.5433,             0.00056203,             0.00056203,             0.00056203
                     45,                 1.1899,                  1.789,                0.90041,                 1.0398,                0.52335,                0.38869,                0.38946,                0.17587,                0.51981,                0.37724,                0.37799,                0.15123,                 1.9686,                 2.8374,                 1.8075,                 1.5337,             0.00055849,             0.00055849,             0.00055849
                     46,                 1.1625,                 1.6982,                0.87149,                 1.0097,                 0.5134,                0.40372,                0.40348,                0.17855,                0.52203,                0.39585,                0.38611,                0.15335,                 1.9709,                  2.804,                 1.8768,                 1.5379,             0.00055496,             0.00055496,             0.00055496
                     47,                 1.1706,                 1.7251,                0.86904,                  1.022,                0.52869,                0.39908,                0.40274,                0.18478,                0.54968,                0.37571,                 0.3904,                0.15803,                 1.9711,                 2.7832,                  1.799,                 1.5292,             0.00055142,             0.00055142,             0.00055142
                     48,                 1.1225,                 1.7085,                0.85036,                 1.0074,                0.54809,                0.37938,                 0.3984,                0.17749,                0.53739,                0.38296,                0.38405,                0.15215,                   1.99,                 2.8472,                 1.8515,                 1.5402,             0.00054789,             0.00054789,             0.00054789
                     49,                 1.1363,                 1.6561,                0.83584,                 1.0063,                0.51978,                0.37938,                0.40184,                0.17867,                0.53697,                0.36793,                0.38336,                0.14979,                 1.9767,                 2.8571,                 1.8157,                 1.5215,             0.00054435,             0.00054435,             0.00054435
                     50,                 1.1073,                 1.6647,                0.83914,                 1.0147,                0.51143,                0.40086,                0.40912,                0.17976,                0.50674,                0.38902,                0.38604,                0.15091,                 1.9903,                 2.7945,                 1.8148,                 1.5607,             0.00054082,             0.00054082,             0.00054082
                     51,                  1.136,                 1.6442,                0.84491,                 1.0154,                0.52968,                0.39943,                0.40506,                0.18388,                0.51703,                0.37867,                0.37649,                0.15114,                  1.973,                 2.8102,                 1.8034,                 1.5325,             0.00053728,             0.00053728,             0.00053728
                     52,                 1.1147,                 1.6742,                0.83141,                 1.0118,                0.52068,                0.39943,                0.39821,                0.18329,                0.51823,                0.37724,                0.37758,                0.15169,                 1.9717,                 2.8185,                 1.8077,                 1.5087,             0.00053375,             0.00053375,             0.00053375
                     53,                 1.1181,                 1.6669,                0.84553,                 1.0083,                0.56455,                0.40945,                0.43702,                0.20091,                0.57619,                0.38726,                0.41125,                0.16848,                  1.966,                 2.7387,                 1.7139,                 1.5258,             0.00053022,             0.00053022,             0.00053022
                     54,                 1.1012,                 1.6277,                0.82283,                0.99238,                0.55688,                  0.398,                0.41831,                0.19134,                0.55564,                0.39205,                0.41643,                0.16683,                 1.9567,                 2.7382,                  1.756,                 1.5267,             0.00052668,             0.00052668,             0.00052668
                     55,                  1.119,                 1.6848,                0.84886,                 1.0144,                0.50578,                0.40584,                0.40603,                0.18857,                 0.5283,                0.38153,                0.38486,                0.15734,                 1.9664,                 2.8277,                 1.7895,                 1.5311,             0.00052315,             0.00052315,             0.00052315
                     56,                 1.0639,                  1.595,                0.80111,                0.98322,                0.54915,                0.39155,                0.41402,                0.18459,                0.55957,                0.38511,                0.40528,                0.15845,                 2.0017,                 2.7818,                 1.7695,                 1.5682,             0.00051961,             0.00051961,             0.00051961
                     57,                 1.0739,                 1.6058,                0.79055,                0.98192,                0.52503,                0.40229,                0.39934,                0.17821,                0.52279,                 0.3937,                0.38449,                0.15026,                 1.9815,                  2.889,                 1.9068,                 1.5383,             0.00051608,             0.00051608,             0.00051608
                     58,                 1.0471,                 1.5454,                0.76939,                0.97881,                0.52961,                0.39813,                0.41154,                0.18905,                0.54587,                0.38153,                0.39761,                0.16428,                 1.9805,                 2.7839,                 1.7867,                  1.545,             0.00051254,             0.00051254,             0.00051254
                     59,                 1.0701,                 1.5872,                0.78526,                0.98084,                 0.5489,                 0.3844,                0.40143,                0.18451,                0.55032,                0.39227,                0.39141,                0.16096,                 2.0071,                 2.8069,                 1.7608,                 1.5804,             0.00050901,             0.00050901,             0.00050901
                     60,                 1.0514,                 1.5591,                0.78368,                0.98109,                0.49807,                0.40945,                0.39199,                0.17477,                0.48156,                0.40301,                0.37147,                 0.1416,                 2.0115,                 2.9008,                 1.7842,                 1.5545,             0.00050548,             0.00050548,             0.00050548
                     61,                 1.0962,                 1.6512,                0.81792,                 1.0044,                0.52593,                0.41875,                0.42333,                 0.1945,                0.50319,                0.41374,                0.40281,                0.16623,                 1.9472,                 2.7709,                 1.7481,                 1.5227,             0.00050194,             0.00050194,             0.00050194
                     62,                   1.04,                 1.5384,                0.78311,                0.98419,                0.53071,                0.41303,                0.42911,                0.19147,                 0.5367,                0.39155,                0.40958,                0.16571,                 1.9863,                 2.7953,                 1.7621,                 1.5475,             0.00049841,             0.00049841,             0.00049841
                     63,                 1.0542,                 1.5644,                0.79025,                0.99834,                0.54307,                  0.398,                0.41526,                0.19288,                0.54122,                0.38583,                 0.4032,                0.16329,                 1.9874,                 2.8179,                 1.7536,                 1.5333,             0.00049487,             0.00049487,             0.00049487
                     64,                 1.0575,                 1.5697,                0.76594,                0.99262,                0.54927,                0.41875,                0.43821,                0.19894,                0.55475,                0.41732,                0.42691,                0.16968,                 1.9704,                  2.733,                 1.7379,                 1.5315,             0.00049134,             0.00049134,             0.00049134
                     65,                 1.0395,                 1.5496,                0.74585,                0.97498,                0.53849,                0.39728,                0.42082,                 0.1906,                0.55623,                0.38511,                0.39669,                0.15871,                 1.9855,                 2.7801,                 1.7602,                 1.5128,              0.0004878,              0.0004878,              0.0004878
                     66,                 1.0332,                 1.5467,                0.76235,                0.99269,                0.55671,                0.37795,                0.40632,                0.18645,                0.54314,                0.36578,                0.37904,                0.15493,                 1.9873,                 2.8175,                 1.8853,                 1.5243,             0.00048427,             0.00048427,             0.00048427
                     67,                 1.0167,                 1.5181,                0.74645,                0.97387,                 0.5578,                0.39298,                0.42823,                0.19566,                0.58468,                0.37294,                0.40467,                0.16345,                 1.9616,                 2.7804,                 1.7908,                  1.517,             0.00048074,             0.00048074,             0.00048074
                     68,                 1.0131,                 1.4756,                0.75023,                0.97328,                 0.5325,                0.40873,                0.43098,                0.19151,                0.53253,                0.39728,                0.40632,                0.16278,                  1.975,                 2.7916,                 1.7546,                 1.5247,              0.0004772,              0.0004772,              0.0004772
                     69,                 1.0173,                 1.5121,                 0.7613,                0.97475,                0.49986,                0.41732,                0.41355,                0.18658,                0.49644,                0.40372,                0.40193,                0.16118,                 1.9479,                 2.8188,                 1.7286,                 1.5172,             0.00047367,             0.00047367,             0.00047367
                     70,                 1.0181,                 1.4646,                0.74774,                0.98188,                0.55881,                  0.398,                0.42876,                0.19286,                0.55166,                0.38296,                0.40232,                0.16394,                 1.9597,                 2.8069,                 1.7111,                 1.5103,             0.00047013,             0.00047013,             0.00047013
                     71,                 1.0043,                 1.4922,                0.70634,                0.96939,                0.54411,                0.39012,                0.42278,                0.19789,                0.56418,                0.39227,                0.41731,                0.16852,                 1.9357,                 2.7887,                 1.7722,                  1.494,              0.0004666,              0.0004666,              0.0004666
                     72,                 1.0418,                 1.5346,                0.75494,                0.98541,                0.52677,                 0.4209,                0.42086,                0.19011,                 0.5307,                 0.4015,                0.39526,                0.16037,                 1.9836,                 2.8244,                 1.7829,                 1.5364,             0.00046306,             0.00046306,             0.00046306
                     73,                0.99772,                 1.4846,                0.73388,                0.96758,                0.51887,                0.43021,                0.43313,                0.19519,                0.53957,                0.41518,                0.41209,                0.16599,                 1.9577,                 2.9188,                 1.7137,                 1.5323,             0.00045953,             0.00045953,             0.00045953
                     74,                 1.0516,                  1.605,                0.77213,                0.99404,                 0.5274,                0.41732,                0.42346,                0.19577,                0.55297,                0.39403,                0.40928,                0.16687,                 1.9895,                 2.8904,                 1.7537,                 1.5455,               0.000456,               0.000456,               0.000456
                     75,                 1.0133,                 1.4844,                0.74369,                0.97275,                0.54781,                0.41875,                0.42632,                0.19407,                0.53657,                0.41016,                0.40309,                0.16496,                 1.9768,                 2.7986,                  1.753,                 1.5599,             0.00045246,             0.00045246,             0.00045246
                     76,                0.99959,                  1.504,                0.73007,                0.98578,                0.56119,                0.39943,                0.42609,                 0.1932,                0.55818,                0.39728,                0.40811,                0.16363,                 1.9828,                 2.8309,                 1.7381,                 1.5367,             0.00044893,             0.00044893,             0.00044893
                     77,                0.99609,                 1.4455,                0.71421,                0.97161,                0.54586,                 0.4252,                0.42408,                0.19407,                0.54807,                0.41303,                 0.4109,                0.16445,                 1.9799,                  2.753,                 1.7243,                 1.5342,             0.00044539,             0.00044539,             0.00044539
                     78,                  1.007,                 1.4766,                0.70942,                0.96722,                0.56075,                0.39943,                0.42604,                0.19671,                0.54144,                0.40014,                0.41543,                0.17089,                 2.0025,                 2.8325,                 1.7195,                 1.5653,             0.00044186,             0.00044186,             0.00044186
                     79,                0.99847,                 1.4806,                0.72346,                0.96936,                0.54201,                 0.4073,                0.41847,                0.19615,                0.58212,                0.39188,                0.41581,                0.16642,                 1.9418,                 2.7734,                  1.733,                 1.5249,             0.00043832,             0.00043832,             0.00043832
                     80,                0.97586,                 1.4954,                0.73366,                0.97415,                0.52713,                0.43021,                0.42726,                0.18929,                0.53421,                0.40873,                0.40938,                0.16142,                 1.9861,                 2.9235,                 1.6969,                 1.5456,             0.00043479,             0.00043479,             0.00043479
                     81,                 1.0218,                  1.538,                0.73714,                0.98813,                0.55502,                0.40873,                0.42981,                0.19489,                0.57684,                0.39943,                0.41752,                0.17115,                 2.0058,                 2.8084,                 1.7418,                 1.5545,             0.00043126,             0.00043126,             0.00043126
                     82,                0.95302,                 1.4631,                0.68477,                0.95808,                0.54054,                0.42806,                0.43682,                0.20564,                0.54507,                0.43379,                0.43158,                0.17409,                 1.9918,                 2.8307,                 1.7116,                 1.5486,             0.00042772,             0.00042772,             0.00042772
                     83,                0.98032,                 1.4461,                0.70405,                0.96379,                0.54656,                0.43236,                  0.438,                0.20103,                0.53932,                0.42663,                0.42481,                0.17131,                 1.9421,                 2.8209,                 1.7244,                 1.5101,             0.00042419,             0.00042419,             0.00042419
                     84,                0.95213,                 1.4213,                0.68897,                0.95351,                0.54504,                0.41875,                0.42904,                0.19538,                0.53834,                0.40901,                0.40716,                0.16412,                 1.9799,                 2.8409,                 1.7461,                   1.55,             0.00042065,             0.00042065,             0.00042065
                     85,                0.95688,                  1.391,                0.68752,                0.95403,                0.57879,                0.42878,                0.44315,                0.19696,                0.57334,                0.42035,                0.42472,                  0.172,                 2.0072,                 2.8519,                  1.723,                 1.5606,             0.00041712,             0.00041712,             0.00041712
                     86,                0.97667,                 1.4604,                0.72012,                0.97134,                 0.5425,                 0.4252,                0.42863,                 0.1973,                0.55322,                0.41374,                0.41532,                0.17151,                 1.9714,                 2.8348,                 1.7586,                 1.5374,             0.00041358,             0.00041358,             0.00041358
                     87,                0.96992,                 1.4391,                 0.6924,                0.96176,                0.54137,                0.43951,                0.44288,                0.20005,                 0.5277,                0.42663,                0.42016,                0.16782,                 1.9799,                  2.922,                 1.6816,                 1.5609,             0.00041005,             0.00041005,             0.00041005
                     88,                0.95887,                 1.4447,                0.68887,                0.95902,                0.52888,                0.42305,                0.43201,                0.19857,                0.53381,                0.40873,                0.40634,                0.16543,                 1.9427,                 2.8033,                  1.735,                 1.5302,             0.00040652,             0.00040652,             0.00040652
                     89,                0.97154,                 1.4375,                0.70846,                0.96282,                0.53983,                0.42591,                 0.4323,                0.19854,                0.56429,                0.40515,                0.41285,                0.16674,                 1.9574,                 2.8604,                 1.6958,                 1.5125,             0.00040298,             0.00040298,             0.00040298
                     90,                0.92414,                 1.4055,                0.65965,                0.95295,                0.55159,                 0.4345,                0.44755,                0.20932,                0.58596,                 0.4113,                0.42977,                0.17676,                 1.9348,                 2.8038,                  1.686,                 1.5258,             0.00039945,             0.00039945,             0.00039945
                     91,                0.90986,                 1.4029,                0.65719,                0.94628,                0.54843,                0.42806,                0.43783,                0.20367,                0.54689,                 0.4209,                0.42219,                0.17012,                 1.9638,                 2.8794,                 1.7103,                 1.5365,             0.00039591,             0.00039591,             0.00039591
                     92,                0.90799,                 1.3461,                0.65635,                0.94204,                0.54482,                0.43354,                0.43837,                0.20141,                0.54435,                0.42928,                0.42152,                0.16845,                  1.968,                 2.8834,                 1.7312,                 1.5383,             0.00039238,             0.00039238,             0.00039238
                     93,                0.95601,                 1.4265,                0.66519,                0.96555,                0.55345,                 0.4481,                0.44452,                0.20654,                0.56769,                0.44743,                0.43821,                0.18076,                 1.9711,                   2.89,                  1.688,                 1.5669,             0.00038884,             0.00038884,             0.00038884
                     94,                0.94088,                 1.3799,                0.66732,                0.96666,                0.53771,                0.43212,                0.44211,                0.20347,                 0.5622,                0.42878,                0.43388,                 0.1773,                 1.9684,                 2.8549,                 1.7313,                 1.5375,             0.00038531,             0.00038531,             0.00038531
                     95,                0.93479,                 1.3831,                0.66751,                0.95706,                0.54311,                0.42801,                0.43914,                0.20575,                 0.5449,                0.42162,                0.42653,                 0.1757,                 1.9618,                 2.8479,                 1.6973,                 1.5292,             0.00038178,             0.00038178,             0.00038178
                     96,                0.90787,                 1.3674,                0.63845,                0.94666,                0.57969,                0.40873,                0.43743,                0.20549,                0.58375,                0.41159,                0.42684,                0.17563,                  1.964,                 2.8741,                 1.6994,                 1.5466,             0.00037824,             0.00037824,             0.00037824
                     97,                0.93205,                 1.3698,                0.66063,                0.95047,                0.53822,                0.42878,                0.43982,                0.20349,                0.53912,                0.42949,                 0.4238,                 0.1697,                 1.9803,                 2.8607,                 1.7286,                  1.559,             0.00037471,             0.00037471,             0.00037471
                     98,                0.94065,                 1.4064,                0.67664,                0.95652,                 0.5002,                0.45133,                0.44022,                0.20344,                0.55539,                0.39585,                0.41523,                0.16797,                 1.9623,                 2.8481,                 1.7482,                 1.5359,             0.00037117,             0.00037117,             0.00037117
                     99,                 0.9161,                 1.3757,                0.64927,                0.94498,                0.54845,                0.43164,                0.44445,                0.20331,                 0.5551,                0.41732,                0.42332,                0.17247,                 1.9797,                  2.824,                 1.7412,                 1.5419,             0.00036764,             0.00036764,             0.00036764
                    100,                0.91485,                 1.3682,                0.65216,                0.95487,                0.52973,                0.43737,                0.44469,                 0.2093,                0.56289,                0.42233,                0.42589,                0.17411,                 1.9501,                 2.8343,                 1.7237,                 1.5248,              0.0003641,              0.0003641,              0.0003641
                    101,                0.91893,                 1.3748,                 0.6585,                0.94785,                0.53856,                0.44094,                0.45829,                0.21405,                0.58291,                0.41016,                0.43698,                0.18027,                 1.9563,                 2.8647,                 1.6997,                 1.5283,             0.00036057,             0.00036057,             0.00036057
                    102,                 0.8897,                 1.2752,                0.61565,                 0.9282,                0.54648,                0.43737,                0.45238,                0.21044,                0.55941,                0.40444,                0.43116,                0.17734,                 1.9731,                 2.8893,                 1.7062,                  1.536,             0.00035704,             0.00035704,             0.00035704
                    103,                0.95463,                 1.3834,                0.67397,                0.97534,                 0.5327,                0.43951,                0.44267,                 0.2086,                0.55118,                 0.4252,                0.43477,                0.17705,                 1.9437,                 2.8966,                 1.6935,                 1.5364,              0.0003535,              0.0003535,              0.0003535
                    104,                0.90956,                 1.3355,                0.64728,                0.93843,                0.55962,                0.43663,                0.44607,                0.20913,                0.56489,                0.43092,                0.43561,                0.17517,                 1.9531,                 2.8841,                 1.6936,                 1.5171,             0.00034997,             0.00034997,             0.00034997
                    105,                0.90965,                 1.3403,                0.63389,                0.94866,                0.59832,                0.40873,                0.44453,                0.20805,                0.59312,                0.40659,                0.43139,                0.17674,                 1.9687,                 2.9127,                 1.6946,                 1.5319,             0.00034643,             0.00034643,             0.00034643
                    106,                0.89123,                 1.3811,                0.64233,                0.94534,                0.52714,                0.45741,                0.44016,                0.20703,                 0.5508,                0.41691,                0.42848,                0.17477,                 1.9673,                 2.8627,                 1.7118,                 1.5354,              0.0003429,              0.0003429,              0.0003429
